agenda_id,etiqueta,id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos,correr_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,tipo_bus,comodidades,escalas,clase,paradas,nombre_hospedaje,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas,nombre_anfitrion,contacto_anfitrion,descripcion_airbnb,piezas,camas,banos,nombre_panorama,duracion,precio_persona,restricciones,fecha_panorama
,Salida con Familia,,2025-06-29,100000,1,No disponible,100,,,,14,,,Intrepid Travel,,,,{},{},,{},,Roquetas de Mar,,,,,{},,,Aventúrate en la montaña,,,,Tour,7,100000,{},2025-07-08
61892,Salida con Familia,78533,2025-05-09,20000,1,No disponible,20,,,,26,,,Intrepid Travel,,,,{},{},,{},,Roquetas de Mar,,,,,{},,,Descubre la gastronomía local,,,,Tour,7,20000,{},2025-07-09
61892,Salida con Familia,78534,2025-01-17,54000,1,No disponible,54,alraba458@viajes.cl,,,83,1045,54000,Deutsche Bahn (DB),2025-07-10,,,"{Agua,""Aire acondicionado"",Wifi}",{},,"{Salamanca,Oviedo,""Dos Hermanas"",Benalmádena}",,,,,,,,,,,,,,,,,{},
61892,Salida con Familia,78535,2025-02-09,574000,1,No disponible,82,,,,,,,,,,,"{Spa,Chimenea,Balcón,Comida,""Aire acondicionado""}",{},,{},Villa en Palencia,Palencia,82000,4,2025-07-10,2025-07-17,{},Sr. Berta Leal Atencio,+56 2 8731 1602,Aventúrate en la naturaleza y descansa en un lugar cómodo,5,4,3,,,,{},
61892,Salida con Familia,,2025-03-14,12000,1,No disponible,,,,,8,,,G Adventures,,,,{},{},,{},,Palencia,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,,,{},2025-07-11
61892,Salida con Familia,78537,2025-04-14,61000,,No disponible,61,,,,49,,,National Geographic Expeditions,,,,{},{},,{},,Palencia,,,,,{},,,Descubre la gastronomía local,,,,Visita,6,61000,{},2025-07-12
61892,Salida con Familia,78538,2025-03-03,63000,1,No disponible,63,,,,18,,,Thomas Cook,,,,{},{},,{},,Palencia,,,,,{},,,Descubre la gastronomía local,,,,,6,63000,{},2025-07-13
,Salida con Familia,78539,2025-03-16,87000,1,No disponible,87,,,,25,,,Expedia Group,,,,{},{},,,,Palencia,,,,,{},,,Aventúrate en la montaña,,,,Tour,6,87000,,
61892,Salida con Familia,78540,2025-05-23,82000,,No disponible,82,,,,25,,,Klook,,,,{},{},,{},,Palencia,,,,,{},,,Conoce la historia de la ciudad,,,,Paseo,2,,{},
61892,Salida con Familia,78541,2025-02-04,48000,1,No disponible,48,,,,17,,,,,,,{},{},,,,Palencia,,,,,{},,,Aventúrate en la montaña,,,,Tour,5,48000,,
61892,Salida con Familia,78542,2025-05-31,144000,1,No disponible,144,mateo2584848@viajes.cl,Palencia,Santa Lucía de Tirajana,9,1400,144000,ŽSSK (Eslovaquia),2025-07-17,2025-07-17,,"{Baño,""Aire acondicionado"",Wifi}",{},,{Torremolinos},,,,,,,{},,,,,,,,,,{},
59050,Aniversario,78543,2025-06-26,920000,8,No disponible,920,suhemá328@viajes.cl,,Orense,32,981,115000,,2025-07-04,,,{},{},Clase económica,,,,,,,,{},,,,,,,,,,{},
59050,Aniversario,78544,2025-01-14,960000,,No disponible,960,Marcelajaimes783@viajes.cl,Orense,El Ejido,4,1541,120000,,,2025-07-05,,{},"{Salamanca,Gerona}",Clase económica,{},,,,,,,{},,,,,,,,,,{},
59050,Aniversario,78545,2025-03-14,5480000,8,No disponible,1096,,,,,,,,,,,"{""Servicio a la habitación"",""Aire acondicionado"",Piscina,Wifi,TV}",{},,{},,El Ejido,137000,5,2025-07-05,2025-07-10,"{""No se permiten mascotas"",""Silencio después de las 10 PM"",""No se permiten visitas""}",,,,,,,,,,{},
59050,Aniversario,78546,2025-04-18,-672000,8,No disponible,672,,,,20,,,Expedia Group,,,,{},{},,{},,El Ejido,,,,,{},,,Relájate en la playa,,,,,3,84000,{},2025-07-06
,Aniversario,78547,2025-04-26,720000,8,No disponible,720,,,,4,,,Flight Centre Travel Group,,,,{},{},,{},,El Ejido,,,,,{},,,Descubre la gastronomía local,,,,Tour,2,90000,{},2025-07-07
59050,Aniversario,78548,2025-07-04,296000,8,No disponible,296,,,,49,,,GetYourGuide,,,,{},,,{},,El Ejido,,,,,{},,,Aventúrate en la montaña,,,,Visita,1,37000,{},2025-07-08
59050,Aniversario,78549,2025-03-31,200000,8,,200,,,,10,,,Gray Line,,,,{},{},,{},,El Ejido,,,,,,,,,,,,Tour,7,25000,{},2025-07-09
61462,,,2025-10-27,1990000,10,No disponible,1990,Jorgecano411@viajes.cl,Alcalá de Guadaira,Jerez de la Frontera,40,4029,199000,Primera Plus,2026-04-02,2026-04-04,Cama,"{Wifi,Baño,Agua}",{},,{},,,,,,,{},,,,,,,,,,{},
57365,Cena de Trabajo,78551,2025-01-07,800000,8,No disponible,800,ángela4947162@viajes.cl,Estepona,Lugo,47,911,100000,Damas,2025-06-04,2025-06-04,Cama,"{""Aire acondicionado"",""Asientos reclinables"",Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
57365,Cena de Trabajo,78552,2025-04-25,4920000,8,No disponible,984,,,,,,,,,,,"{TV,Wifi,Calefacción,Spa,""Asientos reclinables""}",{},,{},Drury Hotels,Lugo,123000,1,,2025-06-09,"{""Check-in después de las 3 PM"",""Silencio después de las 10 PM"",""No se permiten mascotas""}",,,,,,,,,,{},
57365,Cena de Trabajo,78553,2025-03-25,-80000,8,No disponible,80,,,,14,,,Flight Centre Travel Group,,,,{},{},,{},,Lugo,,,,,{},,,,,,,Tour,5,10000,{},2025-06-05
57365,Cena de Trabajo,78554,2025-01-15,208000,8,No disponible,208,,,,44,,,Travel Leaders Group,,,,{},{},,{},,Lugo,,,,,{},,,Descubre la gastronomía local,,,,Visita,6,26000,{},2025-06-06
57365,Cena de Trabajo,78555,2025-02-09,560000,8,No disponible,560,,,,9,,,Flight Centre Travel Group,,,,{},{},,,,Lugo,,,,,{},,,,,,,Excursión,,70000,{},
57365,Cena de Trabajo,78556,2025-04-15,744000,8,No disponible,744,,,,,,,Apple Leisure Group,,,,{},{},,{},,Lugo,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,4,,{},2025-06-08
57365,Cena de Trabajo,,2025-04-11,984000,8,No disponible,984,,,,,,,,,,,"{Spa,Baño,""Asientos reclinables"",Agua,Comida}",{},,{},,Reus,123000,4,2025-06-10,2025-06-11,"{""No se permite fumar"",""Silencio después de las 10 PM"",""No se permiten visitas""}",,,,,,,,,,{},
57365,Cena de Trabajo,78559,2025-02-27,1040000,8,No disponible,1040,antonio1796431@viajes.cl,Reus,Linares,41,978,130000,Buses Bio Bio,2025-06-11,2025-06-11,Cama,"{Agua,Baño,Comida}",,,,,,,,,,{},,,,,,,,,,{},
65378,Salida con Familia,78560,2025-04-05,232000,8,No disponible,232,claudia479520@viajes.cl,Burgos,Pozuelo de Alarcón,39,616,29000,Amtrak,2025-12-03,2025-12-03,,{},{},,,,,,,,,{},,,,,,,,,,{},
65378,Salida con Familia,78561,2025-04-24,584000,8,No disponible,584,,,,,,,,,,,"{Calefacción,Gimnasio,Piscina,""Aire acondicionado"",Spa}",{},,{},AccorHotels,,73000,1,2025-12-03,2025-12-04,"{""No se permiten visitas"",""Check-in después de las 3 PM"",""Check-out antes de las 11 AM""}",,,,,,,,,,{},
,Salida con Familia,,2025-05-02,1000000,8,No disponible,1000,stmaancaca776@viajes.cl,Pozuelo de Alarcón,Gijón,17,,125000,AVE,2025-12-04,2025-12-06,,"{Comida,Baño,""Aire acondicionado"",TV,Wifi,Agua}",{},,"{""Alcalá de Henares"",Torrelavega,Avilés,Manresa}",,,,,,,{},,,,,,,,,,{},
60241,Salida con Familia,78563,2025-02-07,952000,7,No disponible,952,issaol705@viajes.cl,Madrid,Valladolid,50,1930,136000,Flecha Bus,2026-10-09,2026-10-10,Cama,"{TV,""Aire acondicionado"",Comida}",{},,{},,,,,,,,,,,,,,,,,{},
61439,Cena de Trabajo,78564,2025-01-15,2107000,7,No disponible,,arturo3897713@viajes.cl,Guadalajara,Zaragoza,50,,301000,DSB (Dinamarca),2025-02-25,2025-02-27,,"{Calefacción,Comida,Agua,""Aire acondicionado"",TV,Baño,Wifi}",{},,"{""Santiago de Compostela"",""Talavera de la Reina""}",,,,,,,{},,,,,,,,,,{},
61439,Cena de Trabajo,78565,2025-01-24,1974000,7,No disponible,1974,Andreagriego524@viajes.cl,Zaragoza,Almería,,3233,282000,ŽSSK (Eslovaquia),2025-02-27,2025-03-01,,"{TV,""Aire acondicionado"",Baño,Agua,Wifi,Calefacción}",{},,"{""Pozuelo de Alarcón"",Getafe,Salamanca,Marbella}",,,,,,,{},,,,,,,,,,{},
64314,Salida con Amigos,78566,2025-05-24,828000,9,No disponible,828,isabel6224118@viajes.cl,Talavera de la Reina,Zamora,19,1299,92000,BDZ (Bulgaria),2025-08-20,2025-08-20,,,{},,{Almería},,,,,,,{},,,,,,,,,,{},
64314,Salida con Amigos,78567,2025-02-08,4167000,9,No disponible,4167,Armandocarranza316@viajes.cl,Zamora,,48,3976,463000,,2025-08-20,2025-08-22,,"{Wifi,Comida,Agua,Calefacción,""Asientos reclinables"",TV,Baño}",,,"{""La Línea de la Concepción""}",,,,,,,{},,,,,,,,,,{},
64314,Salida con Amigos,78568,2025-01-26,6000,9,No disponible,54,,,,,,,,,,,"{""Asientos reclinables"",Comida,TV,Spa,Jacuzzi}",{},,{},Departamento en Manresa,Manresa,6000,2,,2025-08-23,{},José María Sarabia Amaya,+56 9 0896 4377,Relájate en un lugar tranquilo y acogedor,5,5,1,,,,{},
,Salida con Familia,78569,2025-04-04,98000,1,No disponible,98,elcopa658@viajes.cl,Cuenta,Cerdañola del Vallés,39,3301,98000,Damas,2025-05-09,2025-05-11,Cama,"{Calefacción,Baño,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
61764,Salida con Familia,78570,2025-04-14,,1,No disponible,18,,,,,,,,,,,"{Comida,Wifi,Balcón,Chimenea,TV}",,,{},Habitación en Cerdañola del Vallés,Cerdañola del Vallés,18000,4,2025-05-11,2025-05-14,{},Juan Carlos Ibarra Reynoso,,Relájate en un lugar tranquilo y acogedor,4,3,3,,,,{},
61764,Salida con Familia,78571,2025-02-11,50000,1,No disponible,50,,,,38,,,Travel Leaders Group,,,,{},{},,{},,Cerdañola del Vallés,,,,,{},,,Conoce la historia de la ciudad,,,,,2,50000,{},2025-05-12
61764,,78572,2025-03-08,23000,1,No disponible,23,,,,23,,,CWT,,,,{},{},,{},,Cerdañola del Vallés,,,,,{},,,Descubre la gastronomía local,,,,Visita,6,23000,{},2025-05-13
66513,Cena de Trabajo,78573,2025-06-01,1144000,8,No disponible,1144,roberto9633370@viajes.cl,Collado Villalba,Huelva,9,1339,-143000,Avianca,2026-06-26,2026-06-26,,{},{Mataró},Clase económica,{},,,,,,,{},,,,,,,,,,{},
62439,,78574,2026-03-13,270000,6,No disponible,270,sta.4507806@viajes.cl,Móstoles,Torrelavega,3,1017,45000,CP (Portugal),,2026-07-30,,"{Baño,TV,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
62439,,78575,2026-07-29,213000,6,No disponible,426,,,,,,,,,,,"{""Aire acondicionado"",""Vista al mar"",TV,Piscina,Chimenea}",,,{},Hostal en Torrelavega,Torrelavega,71000,1,2026-07-30,2026-08-02,,Sr. Florencia Delapaz Hernandes,+56 9 8829 4592,Ideal para una escapada romántica,2,4,2,,,,{},
62439,Salida con Familia,78576,2025-11-26,84000,6,No disponible,84,,,,,,,CWT,,,,{},,,{},,Torrelavega,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,3,14000,{},2026-07-31
62439,Salida con Familia,78577,2026-03-28,258000,6,No disponible,258,,,,42,,,BCD Travel,,,,{},{},,{},,Torrelavega,,,,,{},,,Aventúrate en la montaña,,,,Tour,5,43000,{},2026-08-01
55864,Salida con Amigos,78578,2026-06-17,375000,5,No disponible,375,Óscarreséndez914@viajes.cl,Orihuela,Gerona,64,1364,75000,JetBlue,2026-10-01,2026-10-01,,{},,Clase económica,,,,,,,,{},,,,,,,,,,{},
55864,Salida con Amigos,78579,2025-06-16,375000,5,No disponible,375,marta9050347@viajes.cl,Gerona,San Sebastián,63,1416,75000,Air New Zealand,2026-10-01,2026-10-01,,{},{},Clase económica,{},,,,,,,{},,,,,,,,,,{},
55864,Salida con Amigos,78580,2026-09-12,455000,5,No disponible,,,,,,,,,,,,"{TV,Baño,Piscina,Wifi,""Aire acondicionado""}",{},,{},Choice Hotels International,,91000,3,2026-10-01,2026-10-02,"{""Check-in después de las 3 PM"",""No se permiten visitas"",""No se permiten mascotas""}",,,,,,,,,,{},
55864,Salida con Amigos,78581,2026-01-15,815000,5,No disponible,815,marco2477413@viajes.cl,San Sebastián,El Prat de LLobregat,84,4013,163000,United Airlines,2026-10-02,2026-10-04,,{},"{Sevilla,Ávila}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
55864,Salida con Amigos,78582,2026-07-24,2280000,5,No disponible,,,,,,,,,,,,"{TV,""Asientos reclinables"",""Servicio a la habitación"",Gimnasio,Agua}",{},,{},Hyatt Hotels Corporation,El Prat de LLobregat,,29,2026-10-04,2026-10-08,,,,,,,,,,,{},
,Salida con Amigos,78583,2026-08-05,85000,,No disponible,85,,,,33,,,Secret Escapes,,,,{},{},,{},,El Prat de LLobregat,,,,,{},,,Aventúrate en la montaña,,,,Excursión,4,17000,{},2026-10-05
55864,Salida con Amigos,,2025-09-07,185000,5,No disponible,185,,,,45,,,Hays Travel,,,,{},{},,{},,El Prat de LLobregat,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,3,37000,{},2026-10-06
,Salida con Amigos,78585,,115000,5,No disponible,115,,,,,,,National Geographic Expeditions,,,,,{},,{},,El Prat de LLobregat,,,,,{},,,Relájate en la playa,,,,Aventura,1,23000,{},2026-10-07
56632,Vacaciones,78586,2025-02-26,125000,1,No disponible,125,Esperanzazapata304@viajes.cl,Motril,Gecho,51,1588,-125000,Spirit Airlines,2025-08-14,,,{},"{""San Sebastián""}",Clase económica,{},,,,,,,{},,,,,,,,,,{},
,Vacaciones,78587,2025-06-21,515000,1,No disponible,103,,,,,,,,,,,"{""Vista al mar"",""Servicio a la habitación"",Wifi,Baño,Jacuzzi}",{},,{},Suite en Gecho,,,3,2025-08-15,2025-08-20,{},Gustavo Alarcón Chavarría,+56 9 0258 6983,Experimenta el lujo y la comodidad en este alojamiento,5,5,4,,,,{},
56632,Vacaciones,78588,2025-06-27,54000,1,No disponible,54,,,,12,,,Intrepid Travel,,,,{},{},,{},,Gecho,,,,,{},,,Relájate en la playa,,,,Excursión,3,54000,{},2025-08-16
56632,Vacaciones,78589,2025-04-15,63000,1,No disponible,,,,,50,,,Tripadvisor,,,,{},{},,{},,Gecho,,,,,{},,,Aventúrate en la montaña,,,,Tour,7,63000,{},2025-08-17
56632,Vacaciones,78590,2025-03-29,59000,,No disponible,59,,,,35,,,Hays Travel,,,,{},,,{},,Gecho,,,,,{},,,Descubre la gastronomía local,,,,Visita,6,59000,{},2025-08-18
56632,Vacaciones,78591,2025-01-02,57000,1,No disponible,57,,,,24,,,EF Tours,,,,{},{},,{},,Gecho,,,,,{},,,Disfruta de un día en la naturaleza,,,,Paseo,5,57000,{},2025-08-19
57330,,78592,2025-01-10,300000,3,No disponible,300,adán8930846@viajes.cl,Logroño,La Coruña,42,1549,100000,ADO,2025-11-13,2025-11-14,Cama,"{Agua,""Asientos reclinables"",Baño}",{},,{},,,,,,,{},,,,,,,,,,{},
57330,Salida con Familia,78593,2025-05-04,576000,3,No disponible,288,,,,,,,,,,,"{Calefacción,TV,""Servicio a la habitación"",Spa,""Asientos reclinables""}",{},,{},The Ritz-Carlton,La Coruña,96000,5,2025-11-14,2025-11-16,"{""Check-out antes de las 11 AM"",""Check-in después de las 3 PM"",""No se permiten visitas""}",,,,,,,,,,{},
57330,Salida con Familia,78594,2025-05-04,300000,3,No disponible,300,,,,1,,,Gray Line,,,,{},{},,{},,La Coruña,,,,,{},,,Descubre la gastronomía local,,,,Aventura,6,100000,{},2025-11-15
61153,,78595,2025-01-19,648000,3,No disponible,648,Sr.barreto199@viajes.cl,Oviedo,Torrejón de Ardoz,43,2655,216000,Qantas,2025-06-06,2025-06-07,,{},"{Algeciras,Oviedo}",Primera clase,{},,,,,,,{},,,,,,,,,,{},
61153,Aniversario,78596,2025-05-07,657000,3,No disponible,657,Ernestobarraza502@viajes.cl,Torrejón de Ardoz,,59,2742,219000,British Airways,2025-06-07,2025-06-08,,{},{Tarrasa},Clase ejecutiva,{},,,,,,,{},,,,,,,,,,{},
66568,Salida con Amigos,78597,2025-01-31,198000,2,No disponible,198,julio6692906@viajes.cl,Alcoy,Sanlúcar de Barrameda,,4300,99000,Buses Bio Bio,2025-02-26,2025-02-28,Cama,"{TV,Calefacción,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
66568,Salida con Amigos,78598,2025-02-26,520000,2,No disponible,-104,,,,,,,,,,,"{""Aire acondicionado"",""Asientos reclinables"",Wifi,TV,""Servicio a la habitación""}",{},,{},Kimpton Hotels & Restaurants,,52000,1,2025-02-28,2025-03-05,"{""No se permiten visitas"",""No se permiten mascotas"",""Check-in después de las 3 PM""}",,,,,,,,,,{},
66568,Salida con Amigos,78599,2025-01-17,82000,2,No disponible,82,,,,22,,,EF Tours,,,,{},{},,{},,Sanlúcar de Barrameda,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,4,41000,{},2025-03-01
66568,Salida con Amigos,78600,2025-01-26,88000,,No disponible,88,,,,33,,,Abercrombie & Kent,,,,{},{},,{},,Sanlúcar de Barrameda,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,3,44000,{},2025-03-02
66568,Salida con Amigos,78601,2025-02-17,98000,2,No disponible,-98,,,,22,,,Hays Travel,,,,{},{},,{},,Sanlúcar de Barrameda,,,,,{},,,Conoce la historia de la ciudad,,,,Tour,7,49000,{},2025-03-03
66568,Salida con Amigos,78602,2025-02-20,,2,No disponible,48,,,,2,,,,,,,{},{},,{},,Sanlúcar de Barrameda,,,,,{},,,Disfruta de un día en la naturaleza,,,,Tour,5,24000,{},2025-03-04
58541,Salida con Amigos,78603,2025-11-21,-588000,6,No disponible,588,ana1890804@viajes.cl,Telde,Viladecans,87,2380,98000,Nederlandse Sp,2026-08-06,2026-08-07,,"{Agua,Calefacción,""Aire acondicionado"",""Asientos reclinables"",Wifi}",{},,"{""Roquetas de Mar"",Badalona,Badajoz,Lugo,""Cornellá de Llobregat""}",,,,,,,{},,,,,,,,,,{},
58541,Salida con Amigos,78604,2025-10-24,840000,6,No disponible,168,,,,,,,,,,,"{Piscina,Agua,Comida,""Aire acondicionado"",Calefacción}",{},,{},Kimpton Hotels & Restaurants,Viladecans,28000,2,2026-08-07,2026-08-12,,,,,,,,,,,{},
58541,Salida con Amigos,78605,2026-03-15,102000,6,No disponible,102,,,,36,,,GetYourGuide,,,,{},{},,{},,Viladecans,,,,,{},,,Disfruta de un día en la naturaleza,,,,Aventura,1,17000,,2026-08-08
58541,Salida con Amigos,78606,2026-02-13,156000,6,No disponible,156,,,,18,,,Trafalgar,,,,{},{},,{},,Viladecans,,,,,{},,,Descubre la gastronomía local,,,,Visita,,26000,{},2026-08-09
58541,Salida con Amigos,78607,2025-04-16,150000,6,No disponible,150,,,,9,,,GetYourGuide,,,,{},{},,{},,Viladecans,,,,,{},,,Conoce la historia de la ciudad,,,,Aventura,6,25000,{},2026-08-10
58541,Salida con Amigos,78608,2025-07-11,498000,6,,498,,,,48,,,Abercrombie & Kent,,,,{},{},,{},,Viladecans,,,,,{},,,Relájate en la playa,,,,Tour,5,83000,{},2026-08-11
58541,Salida con Amigos,78609,2025-09-23,1614000,,No disponible,1614,sra.7178466@viajes.cl,Viladecans,San Cristróbal de la Laguna,98,3579,269000,Deutsche Bahn (DB),2026-08-12,2026-08-14,,,{},,"{León,Cuenta,Madrid,Elda,""El Puerto de Santa María""}",,,,,,,,,,,,,,,,,{},
58541,Salida con Amigos,78610,2026-08-08,2952000,6,No disponible,2952,daniel7623906@viajes.cl,San Cristróbal de la Laguna,Móstoles,31,4155,,RZD (Rusia),2026-08-14,2026-08-16,,"{Wifi,Comida,Agua,""Asientos reclinables"",""Aire acondicionado"",Baño,Calefacción}",{},,"{Burgos,Badalona,Telde,Badajoz}",,,,,,,{},,,,,,,,,,{},
58541,Salida con Amigos,78611,2025-11-26,1704000,6,No disponible,852,,,,,,,,,,,"{Piscina,Spa,Calefacción,Agua,Gimnasio}",{},,{},Hyatt Hotels Corporation,Móstoles,142000,4,2026-08-16,2026-08-18,"{""Silencio después de las 10 PM"",""No se permiten fiestas"",""No se permite fumar""}",,,,,,,,,,{},
58541,Salida con Amigos,78612,,570000,6,No disponible,570,,,,19,,,BCD Travel,,,,{},{},,{},,,,,,,{},,,Descubre la gastronomía local,,,,Aventura,5,95000,{},2026-08-17
58286,Vacaciones,78613,2025-04-09,505000,5,No disponible,505,Gerardobarela578@viajes.cl,Fuengirola,Alcoy,,4001,101000,Chevallier,2026-03-04,2026-03-06,Cama,,{},,{},,,,,,,{},,,,,,,,,,{},
58286,Vacaciones,,2025-10-21,290000,5,No disponible,290,fernando9516886@viajes.cl,Alcoy,Torremolinos,50,2151,58000,ADO,2026-03-06,2026-03-07,Cama,"{""Asientos reclinables"",Baño,Wifi}",{},,{},,,,,,,{},,,,,,,,,,{},
58286,Vacaciones,78615,2025-06-17,714000,5,No disponible,510,,,,,,,,,,,"{Spa,""Servicio a la habitación"",TV,""Asientos reclinables"",Jacuzzi}",{},,{},Suite en Torremolinos,Torremolinos,102000,1,2026-03-07,2026-03-14,{},Ricardo Montañez Delgado,+56 2 9379 4431,Disfruta de una estadía en el corazón de la ciudad,4,5,3,,,,{},
58286,Vacaciones,78616,2025-03-21,,5,No disponible,495,,,,27,,,Apple Leisure Group,,,,,{},,{},,Torremolinos,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,4,99000,{},2026-03-08
58286,Vacaciones,78617,2025-08-04,435000,5,No disponible,435,,,,21,,,Flight Centre Travel Group,,,,{},{},,{},,,,,,,{},,,Aventúrate en la montaña,,,,Visita,,87000,{},2026-03-09
58286,Vacaciones,78618,2025-06-20,300000,5,No disponible,300,,,,21,,,Expedia Group,,,,{},{},,{},,Torremolinos,,,,,{},,,Disfruta de un día en la naturaleza,,,,Excursión,5,-60000,{},2026-03-10
58286,Vacaciones,78619,2025-08-22,395000,5,No disponible,395,,,,1,,,Hays Travel,,,,{},{},,,,Torremolinos,,,,,{},,,Aventúrate en la montaña,,,,Tour,7,79000,{},2026-03-11
58286,Vacaciones,78620,2025-08-27,-90000,5,No disponible,90,,,,16,,,Globus,,,,{},{},,{},,,,,,,{},,,Aventúrate en la montaña,,,,,1,18000,{},2026-03-12
58286,Vacaciones,78621,2025-11-23,285000,5,No disponible,285,,,,9,,,American Express Global Business Travel,,,,{},{},,{},,Torremolinos,,,,,{},,,Disfruta de un día en la naturaleza,,,,Visita,1,57000,{},2026-03-13
58286,Vacaciones,78622,2025-12-01,310000,5,No disponible,310,ignacio1104447@viajes.cl,Torremolinos,El Prat de LLobregat,31,641,,Pullman Bus,2026-03-14,2026-03-14,Cama,"{""Aire acondicionado"",Comida,""Asientos reclinables""}",{},,{},,,,,,,{},,,,,,,,,,{},
58286,,78623,2025-03-01,72000,5,No disponible,360,,,,,,,,,,,"{Gimnasio,""Aire acondicionado"",Baño,Spa,""Servicio a la habitación""}",{},,{},Estudio en El Prat de LLobregat,El Prat de LLobregat,,4,2026-03-14,2026-03-15,{},Débora Mota Carrasquillo,+56 9 2519 0784,Disfruta de una estadía en el corazón de la ciudad,2,2,3,,,,{},
61637,Cena de Trabajo,78624,2025-06-25,,4,No disponible,788,Sr.barela594@viajes.cl,Parla,Santa Coloma de Gramanet,80,159,197000,NSB (Noruega),2026-01-31,2026-01-31,,{},,,{},,,,,,,{},,,,,,,,,,{},
61637,Cena de Trabajo,78625,2025-02-26,1456000,4,No disponible,-1456,sr.9372673@viajes.cl,Santa Coloma de Gramanet,Orense,98,2890,,CP (Portugal),2026-01-31,2026-02-02,,"{Calefacción,""Aire acondicionado"",""Asientos reclinables"",Comida,Wifi,TV}",{},,{},,,,,,,{},,,,,,,,,,{},
61637,Cena de Trabajo,78626,2025-01-05,1050000,4,No disponible,600,,,,,,,,,,,"{Jacuzzi,Piscina,Baño,""Vista al mar"",Wifi}",{},,{},Villa en Orense,Orense,-150000,3,2026-02-02,2026-02-09,{},Sr. Alejandro Montaño Balderas,+56 9 4640 7218,Experimenta el lujo y la comodidad en este alojamiento,5,6,4,,,,{},
61637,Cena de Trabajo,78627,2025-11-20,236000,4,No disponible,236,,,,6,,,Insight Vacations,,,,{},{},,{},,Orense,,,,,{},,,,,,,Excursión,7,59000,{},2026-02-03
61637,Cena de Trabajo,78628,2025-04-01,,4,No disponible,164,,,,42,,,Contiki,,,,{},{},,{},,Orense,,,,,{},,,Relájate en la playa,,,,Excursión,7,41000,{},2026-02-04
61637,Cena de Trabajo,78629,,-260000,4,No disponible,260,,,,29,,,Klook,,,,{},{},,{},,Orense,,,,,{},,,Descubre la gastronomía local,,,,Visita,3,65000,{},
61637,Cena de Trabajo,78630,2026-02-01,380000,4,No disponible,380,,,,32,,,Intrepid Travel,,,,{},{},,{},,Orense,,,,,{},,,Aventúrate en la montaña,,,,Paseo,2,95000,{},2026-02-06
61637,Cena de Trabajo,78631,2025-01-19,204000,4,No disponible,204,,,,9,,,National Geographic Expeditions,,,,{},{},,{},,Orense,,,,,{},,,Aventúrate en la montaña,,,,Tour,2,51000,{},2026-02-07
