id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,comodidades,tipo_bus
140460,61690,2025-08-29,805000,7,No disponible,805,andrés6545340@viajes.cl,Las Palmas de Gran Canaria,Arrecife,45,736,115000,NS International,2025-09-02,2025-09-02,"{Calefacción,""Asientos reclinables"",Wifi}",
120746,62826,2025-05-19,1712000,8,No disponible,1712,angaal636@viajes.cl,Málaga,Gecho,,4074,214000,ZS (Eslovenia),2026-10-27,2026-10-29,"{Agua,Comida,""Asientos reclinables"",TV,""Aire acondicionado"",Baño,Wifi}",
82241,63258,2025-02-11,936000,8,No disponible,936,anrove982@viajes.cl,Castellón de la Plana,,39,2293,117000,Primera Plus,2026-03-06,2026-03-07,"{Wifi,Agua,Calefacción}",
126913,62411,2025-01-17,2272000,8,No disponible,2272,antonia3604496@viajes.cl,Palencia,Zamora,34,3386,284000,ZSSK (Eslovaquia),2025-02-24,2025-02-26,"{TV,Calefacción,Baño,Agua,""Aire acondicionado"",Comida}",
147789,,,,,Disponible,0,arabma748@viajes.cl,Murcia,Segovia,58,3534,287000,Delta Air Lines,2025-09-29,2026-02-23,{},
86620,66354,2025-03-02,1668000,6,No disponible,1668,ardepe428@viajes.cl,Dos Hermanas,Torrevieja,63,2304,278000,Japan Airlines,2026-04-11,2026-04-12,{},
105090,60075,2025-04-30,220000,10,No disponible,220,ariadna2612725@viajes.cl,Parla,Elda,85,675,22000,CD (República Checa),2026-01-29,,{},
148415,,,,,Disponible,0,armede997@viajes.cl,Castellón de la Plana,Valdemoro,68,2959,328000,Singapore Airlines,2026-02-03,2026-06-06,,
111943,60361,2026-01-06,3204000,9,No disponible,3204,arradeje840@viajes.cl,San Cristróbal de la Laguna,Toledo,57,3449,356000,SNCB (Bélgica),2026-06-19,2026-06-21,"{Calefacción,Comida,""Aire acondicionado"",Baño,""Asientos reclinables"",TV}",
101831,61359,2025-07-13,805000,5,No disponible,805,baalma673@viajes.cl,Tarragona,,40,512,161000,Aeroméxico,2026-03-13,2026-03-13,{},
150061,,,,,Disponible,0,beatriz8478831@viajes.cl,Mérida,Vigo,94,3346,259000,ZS (Eslovenia),2026-05-29,2026-10-15,"{Calefacción,Baño,TV,""Aire acondicionado"",Wifi,Agua}",
100433,59823,2025-05-07,1736000,8,No disponible,1736,bernardo1555269@viajes.cl,Sagunto,Bilbao,65,3107,217000,Air France,2025-05-28,2025-05-30,{},
148425,,,,,Disponible,0,cacasa738@viajes.cl,Santa Coloma de Gramanet,Toledo,7,496,79000,Singapore Airlines,2025-05-26,2025-06-15,{},
131627,62892,2026-04-04,504000,3,No disponible,504,caridad8115247@viajes.cl,Alcobendas,Telde,,2186,168000,NS International,2026-08-23,2026-08-24,"{Baño,Calefacción,TV,""Asientos reclinables"",""Aire acondicionado""}",
148249,,,,,Disponible,0,caroba415@viajes.cl,Palma de Mallorca,Valencia,51,560,31000,JetBlue,2026-11-02,2026-11-25,{},
129970,63062,2025-07-09,1200000,4,No disponible,1200,casore427@viajes.cl,Hospitalet de LLobregat,Telde,51,2679,300000,ŽSSK (Eslovaquia),2025-09-01,2025-09-02,"{Comida,Calefacción,""Asientos reclinables"",""Aire acondicionado"",Baño}",
109893,56469,2026-01-07,270000,6,No disponible,270,cavare416@viajes.cl,Orihuela,Valdemoro,66,1015,45000,Alaska Airlines,2026-05-19,2026-05-19,{},
135428,62764,2025-03-16,852000,3,No disponible,852,cehega692@viajes.cl,Alcorcón,Viladecans,,2318,284000,BDZ (Bulgaria),2026-02-25,2026-02-26,"{""Aire acondicionado"",TV,Agua,""Asientos reclinables"",Baño}",
105351,58584,2025-04-20,1134000,9,No disponible,1134,clara7771923@viajes.cl,Gecho,Granollers,41,1755,126000,Qantas,2026-02-02,2026-02-03,{},
147027,,,,,Disponible,0,claudio8130894@viajes.cl,Torrevieja,Arrecife,10,2731,169000,British Airways,2025-08-29,2025-12-20,{},
93774,57761,2026-06-13,180000,1,No disponible,180,clbeáv539@viajes.cl,Talavera de la Reina,,56,584,180000,Vueling,2026-08-16,2026-08-16,{},
105013,58163,2025-11-15,358000,2,No disponible,358,clmeni227@viajes.cl,Huelva,San Sebastían de los Reyes,38,3597,179000,AVE,2026-02-10,2026-02-12,"{""Aire acondicionado"",""Asientos reclinables"",Comida,Agua,TV,Wifi}",
118455,66480,2025-01-21,170000,1,No disponible,170,clteur278@viajes.cl,Alcoy,Móstoles,62,2979,170000,Iberia,2026-01-24,2026-01-26,,
119920,58844,2025-01-01,984000,6,No disponible,984,coheca878@viajes.cl,Albacete,Orense,68,1918,164000,Thalys,2025-04-12,,"{Calefacción,""Aire acondicionado"",Baño,Comida}",
118867,60771,2025-10-26,1100000,10,No disponible,1100,conchita5857983@viajes.cl,Mataró,Vitoria,69,2531,110000,SJ (Suecia),2026-11-07,2026-11-08,"{Wifi,Calefacción,Baño,Agua,TV}",
101567,64429,2025-03-19,1160000,10,No disponible,1160,cralfa791@viajes.cl,El Prat de LLobregat,Bilbao,67,1789,116000,CD (República Checa),2025-08-22,2025-08-23,"{Comida,""Aire acondicionado"",TV,Agua}",
81857,65294,2025-01-30,395000,5,No disponible,395,crelpa783@viajes.cl,Marbella,Alcorcón,84,250,79000,American Airlines,2026-02-15,2026-02-15,,
111599,56555,2025-03-25,684000,4,No disponible,684,cristina2812921@viajes.cl,Valladolid,Vigo,36,4173,171000,EasyJet,2026-09-26,2026-09-28,{},
144335,58947,2026-03-29,318000,6,No disponible,318,cristina3540137@viajes.cl,Mollet del Vallés,Santa Lucía de Tirajana,17,1647,53000,Spirit Airlines,2026-10-07,2026-10-08,{},
140621,57652,2025-05-25,1578000,6,No disponible,1578,cristobal8378989@viajes.cl,Móstoles,Paterna,19,2674,263000,Frontier Airlines,2026-03-18,2026-03-19,{},
127707,66630,2025-07-13,790000,10,No disponible,790,cristobal9956481@viajes.cl,Cáceres,Alcalá de Henares,22,1300,79000,Amtrak,2026-07-21,2026-07-21,"{Agua,TV,Baño}",
80056,56366,2025-03-17,3101000,7,No disponible,3101,crnách772@viajes.cl,San Sebastián,Fuenlabrada,96,4052,443000,CP (Portugal),2025-04-16,2025-04-18,"{Wifi,Baño,Agua,""Aire acondicionado"",""Asientos reclinables"",TV,Comida}",
140672,58267,2025-02-13,2540000,10,No disponible,2540,crrelo319@viajes.cl,Alcalá de Henares,León,48,3621,254000,SJ (Suecia),2025-03-17,2025-03-19,"{""Aire acondicionado"",TV,Wifi,Agua,""Asientos reclinables"",Baño,Calefacción}",
145359,,,,,Disponible,0,cébahu990@viajes.cl,Torrejón de Ardoz,Santa Cruz de Tenerife,34,4033,83000,Buses Bio Bio,2026-04-04,,"{""Aire acondicionado"",""Asientos reclinables"",TV}",
141992,57982,2026-07-18,1914000,6,No disponible,1914,daalno295@viajes.cl,Cartagena,León,48,3153,319000,,2026-12-04,2026-12-06,{},
147954,,,,,Disponible,0,daniel7623906@viajes.cl,Ferrol,Reus,48,2242,190000,WestJet,2026-05-01,2026-08-02,,
94437,63977,2025-07-10,2682000,9,No disponible,2682,david6622548@viajes.cl,,Sanlúcar de Barrameda,99,2557,298000,Italo,2026-03-02,2026-03-03,,
88713,58210,2025-06-03,1089000,9,No disponible,1089,diana2611597@viajes.cl,Valencia,Ferrol,60,689,121000,Southwest Airlines,2025-06-08,,{},
149844,,,,,Disponible,0,diego1376309@viajes.cl,Dos Hermanas,Palma de Mallorca,21,729,78000,Renfe,2025-08-20,,"{Wifi,Calefacción,Agua}",
81176,63161,2025-03-31,655000,5,No disponible,655,docafr798@viajes.cl,Badalona,,29,1756,131000,Renfe,2025-10-18,2025-10-19,"{Wifi,""Aire acondicionado"",Baño,""Asientos reclinables""}",
147945,,,,,Disponible,0,dogari515@viajes.cl,Valencia,Badajoz,21,3527,253000,Frontier Airlines,2026-08-30,2027-01-23,{},
150003,,,,,Disponible,0,dolores6875267@viajes.cl,San Sebastián,Fuenlabrada,,3297,388000,ZSSK (Eslovaquia),2025-03-16,2025-07-31,"{""Asientos reclinables"",Comida,Agua,Baño,TV,""Aire acondicionado""}",
144115,60468,2025-02-01,1705000,5,No disponible,1705,dorotea3969297@viajes.cl,Murcia,Cáceres,26,3928,341000,ŽSSK (Eslovaquia),2025-02-28,2025-03-02,"{Baño,Wifi,TV,Agua,""Asientos reclinables"",""Aire acondicionado"",Comida}",
99666,55936,2025-05-28,1870000,10,No disponible,1870,elena7103571@viajes.cl,Burgos,Albacete,53,1493,187000,Ethiopian Airlines,2026-03-08,2026-03-09,{},
110984,57498,2025-02-12,668000,4,No disponible,668,elmape385@viajes.cl,Molina de Segura,Santander,10,3836,167000,SBB (Suiza),2025-05-05,2025-05-07,"{Calefacción,TV,Baño,Comida,""Asientos reclinables"",Agua,""Aire acondicionado""}",
104535,65217,2025-04-10,1476000,6,No disponible,1476,eloisa1741681@viajes.cl,Santa Cruz de Tenerife,Badalona,43,2878,246000,ZSSK (Eslovaquia),2025-06-23,,"{Agua,Wifi,""Asientos reclinables"",Calefacción,TV}",
149702,,,,,Disponible,0,elpolo665@viajes.cl,Huelva,San Fernando,47,3516,133000,NS International,2025-01-27,2025-06-22,"{TV,Comida,Calefacción,Baño,Agua,""Asientos reclinables""}",
148949,,,,,Disponible,0,ernesto9095694@viajes.cl,San Sebastián,Cerdañola del Vallés,5,3221,378000,Italo,2026-07-13,2026-11-24,"{Wifi,Agua,Calefacción,Comida,""Asientos reclinables"",""Aire acondicionado""}",
129172,61441,2025-02-17,459000,9,No disponible,459,ersave294@viajes.cl,Inca,Cornellá de Llobregat,17,1442,51000,Eurostar,2025-03-11,2025-03-12,"{Baño,Calefacción,""Asientos reclinables"",TV}",
147884,,,,,Disponible,0,esgudu455@viajes.cl,Guadalajara,Alcorcón,98,2776,125000,Ethiopian Airlines,2026-07-05,2026-10-28,{},
125231,56052,2025-08-13,1539000,9,No disponible,1539,esmavi421@viajes.cl,Murcia,Móstoles,64,2677,171000,Wizz Air,2026-01-13,2026-01-14,{},
89458,64421,2025-02-18,1288000,8,No disponible,1288,estela8832682@viajes.cl,Granollers,Córdoba,88,2210,161000,RZD (Rusia),2025-05-22,2025-05-23,"{Calefacción,Agua,""Aire acondicionado"",Comida,Baño}",
104394,66218,2026-01-18,616000,7,No disponible,616,femova106@viajes.cl,La Coruña,Tarrasa,95,818,88000,HŽ (Croacia),2026-01-26,2026-01-26,"{Wifi,TV,Baño}",
148226,,,,,Disponible,0,feorfr504@viajes.cl,Málaga,Ceuta,4,1506,116000,Avianca,2026-07-31,2026-10-01,{},
131616,56746,2025-02-12,1485000,9,No disponible,1485,ferova525@viajes.cl,,Vigo,33,3146,165000,JetSur,2025-10-05,2025-10-07,"{Comida,""Asientos reclinables"",TV}",
126334,62505,2025-07-19,231000,3,No disponible,231,fesoma882@viajes.cl,Burgos,Mérida,91,1061,77000,BDZ (Bulgaria),2026-01-04,2026-01-04,"{Agua,""Asientos reclinables"",Calefacción}",
149986,,,,,Disponible,0,francisco4781858@viajes.cl,Sagunto,Parla,,3656,436000,ÖBB (Austria),2025-06-29,2025-11-28,"{Baño,""Asientos reclinables"",Wifi,Comida,""Aire acondicionado"",TV,Calefacción}",
147759,,,,,Disponible,0,gabriel1504795@viajes.cl,Torremolinos,Viladecans,24,1506,182000,LATAM Airlines,2025-12-30,2026-03-02,,
102825,59103,2025-08-17,672000,6,No disponible,672,gabriela6221917@viajes.cl,San Sebastían de los Reyes,Benidorm,78,2583,112000,ŽFBH (Bosnia y Herzegovina),2026-06-01,2026-06-02,"{Calefacción,Comida,TV,Agua,Baño}",
147563,,,,,Disponible,0,garoca621@viajes.cl,Irún,Valdemoro,71,4212,438000,Air New Zealand,2025-03-07,2025-08-29,{},
147941,,,,,Disponible,0,geheze803@viajes.cl,Getafe,Elche,92,3136,306000,Aeroméxico,2026-01-07,2026-05-17,{},
121471,62242,2025-01-21,1130000,10,No disponible,1130,gemodo459@viajes.cl,Mataró,Hospitalet de LLobregat,,1514,113000,ZSSK (Eslovaquia),2025-04-05,2025-04-06,"{TV,""Asientos reclinables"",Wifi,Agua}",
85842,60892,2025-07-03,910000,5,No disponible,910,germán7240829@viajes.cl,Linares,Mataró,3,3427,182000,SJ (Suecia),2025-10-08,2025-10-10,"{Calefacción,""Asientos reclinables"",Baño,Agua,TV,Comida}",
123479,56626,2025-01-20,704000,8,No disponible,704,germán782451@viajes.cl,Majadahonda,,46,515,88000,Flecha Bus,2026-02-20,2026-02-20,"{Agua,Baño,TV}",
89208,55952,2025-07-27,1116000,9,No disponible,1116,gilberto6987804@viajes.cl,San Sebastían de los Reyes,,96,344,124000,Turkish Airlines,2025-10-31,2025-10-31,{},
93439,62311,2025-10-16,364000,2,No disponible,364,glmápa136@viajes.cl,Castellón de la Plana,Paterna,47,336,182000,Ethiopian Airlines,2026-08-15,2026-08-15,{},
142174,63015,2025-01-01,72000,1,No disponible,72,graciela7587437@viajes.cl,Valdemoro,Pamplona,25,1638,72000,CD (República Checa),2025-02-02,2025-02-03,"{Comida,Baño,Agua,""Aire acondicionado""}",
94222,60821,2026-02-01,2925000,9,No disponible,2925,grnúca824@viajes.cl,Talavera de la Reina,Baracaldo,28,2929,325000,CD (República Checa),2026-02-27,2026-03-01,"{Calefacción,Agua,""Aire acondicionado"",TV,Baño,""Asientos reclinables""}",
147169,,,,,Disponible,0,grrode416@viajes.cl,Inca,Motril,73,3499,392000,WestJet,2026-07-28,2026-12-20,{},
149619,,,,,Disponible,0,guesag522@viajes.cl,Gecho,Benidorm,49,1480,187000,SJ (Suecia),2026-06-04,2026-08-04,"{TV,""Asientos reclinables"",Calefacción,Baño}",
148057,,,,,Disponible,0,gufequ609@viajes.cl,Alcalá de Guadaira,Cartagena,19,3544,122000,Avianca,2026-09-13,2027-02-07,{},
127763,66338,2025-11-05,425000,5,No disponible,425,guillermina1356638@viajes.cl,Rivas-Vaciamadrid,Santiago de Compostela,88,1345,85000,United Airlines,2026-06-05,2026-06-05,{},
148044,,,,,Disponible,0,gutosa423@viajes.cl,Lugo,Córdoba,51,4309,338000,Southwest Airlines,2025-03-05,2025-08-31,{},
148323,,,,,Disponible,0,guveav526@viajes.cl,Castellón de la Plana,Alcoy,41,4277,197000,United Airlines,2025-10-31,2026-04-27,{},
105884,61513,2026-10-25,1026000,6,No disponible,1026,guvema594@viajes.cl,Alcobendas,,98,3692,171000,SBB (Suiza),2026-11-25,2026-11-27,"{Agua,Comida,Baño,""Asientos reclinables"",TV,Calefacción,Wifi}",
125206,63355,2025-05-06,1964000,4,No disponible,1964,horacio2597856@viajes.cl,Marbella,Fuenlabrada,38,4043,491000,ZS (Eslovenia),2025-06-13,2025-06-15,,
125870,57136,2025-03-07,345000,3,No disponible,345,hugo989362@viajes.cl,Toledo,Jaén,67,223,115000,RZD (Rusia),2025-06-04,2025-06-04,{},
88913,56953,2026-10-02,171000,3,No disponible,171,huprar955@viajes.cl,Badalona,Mijas,48,837,57000,,2026-11-08,2026-11-08,,
111192,58158,2025-04-21,1785000,7,No disponible,1785,isabne770@viajes.cl,Molina de Segura,Valdemoro,8,3767,255000,HŽ (Croacia),2026-07-02,2026-07-04,,
118385,56309,2025-05-23,3129000,7,No disponible,3129,isbubé706@viajes.cl,Segovia,Jaén,27,4242,447000,ÖBB (Austria),2025-08-02,2025-08-04,"{Baño,""Aire acondicionado"",Calefacción,Agua,""Asientos reclinables"",Wifi,TV}",
100581,60101,2025-03-13,798000,3,No disponible,798,iscamo240@viajes.cl,Elda,Tarragona,97,3278,266000,ZFBH (Bosnia y Herzegovina),2026-06-10,2026-06-12,"{Calefacción,""Aire acondicionado"",Agua,""Asientos reclinables"",Baño,TV}",
92058,56331,2026-01-02,1300000,5,No disponible,1300,jabaqu694@viajes.cl,Fuengirola,Baracaldo,81,3511,260000,ŽSSK (Eslovaquia),2026-06-15,2026-06-17,"{TV,Baño,""Asientos reclinables"",""Aire acondicionado"",Calefacción,Comida}",
129074,61458,2025-02-13,74000,2,No disponible,74,jacobo2952233@viajes.cl,Leganés,Lérida,85,272,37000,Emirates,2025-04-30,2025-04-30,,
101493,65529,2025-04-16,354000,6,No disponible,354,jaime4919793@viajes.cl,Pamplona,Segovia,59,235,59000,Southwest Airlines,2026-02-03,2026-02-03,{},
147242,,,,,Disponible,0,jamava511@viajes.cl,Estepona,Sevilla,23,1090,65000,Lufthansa,2026-02-02,2026-03-19,{},
122843,65768,2025-01-19,774000,3,No disponible,774,japaca917@viajes.cl,Logroño,Santa Cruz de Tenerife,73,3491,258000,,2026-03-30,2026-04-01,{},
98946,63836,2025-03-26,1080000,10,No disponible,1080,japasa758@viajes.cl,Murcia,Dos Hermanas,35,1187,108000,HŽ (Croacia),2026-05-05,,"{Baño,Agua,""Asientos reclinables""}",
130770,59629,2025-09-05,558000,2,No disponible,558,jarodo529@viajes.cl,Fuenlabrada,Majadahonda,46,2861,279000,American Airlines,2026-03-11,2026-03-12,{},
119652,60676,2025-01-10,346000,2,No disponible,346,javier3160596@viajes.cl,Santa Cruz de Tenerife,León,35,3600,173000,KLM,2025-01-29,2025-01-31,{},
87683,63004,2025-12-18,950000,10,No disponible,950,javier3975512@viajes.cl,Gecho,Huelva,54,561,95000,,2026-08-20,2026-08-20,{},
139362,63068,2025-03-14,940000,10,No disponible,940,javier5533113@viajes.cl,Valdemoro,Alcorcón,93,1440,94000,Nederlandse Sp,2026-04-18,2026-04-19,"{Agua,""Asientos reclinables"",""Aire acondicionado""}",
149077,,,,,Disponible,0,jesús102436@viajes.cl,Cáceres,Viladecans,2,2372,285000,ZSSK (Eslovaquia),2025-03-14,2025-06-20,"{Comida,TV,Agua,Calefacción,Wifi}",
116771,62131,2025-11-13,2950000,10,No disponible,2950,joaquín1973311@viajes.cl,Almería,Cuenta,46,2570,295000,Aeroméxico,2026-03-04,2026-03-05,{},
127951,59134,2025-08-01,245000,5,No disponible,245,joaquín2078868@viajes.cl,Santa Coloma de Gramanet,Cádiz,82,120,49000,Air France,2026-03-16,2026-03-16,{},
147370,,,,,Disponible,0,joedmopo307@viajes.cl,Palencia,Rivas-Vaciamadrid,56,3046,145000,EasyJet,2025-04-22,2025-08-26,{},
110699,59220,2025-01-21,1268000,4,No disponible,1268,jogoma467@viajes.cl,Ponferrada,Algeciras,90,4236,317000,Aeroméxico,2025-04-29,2025-05-01,{},
83442,60669,2025-01-03,936000,8,No disponible,936,johisi671@viajes.cl,Palencia,Leganés,53,2303,117000,Italo,2025-02-28,2025-03-01,"{""Aire acondicionado"",Comida,Wifi,Calefacción,""Asientos reclinables""}",
124947,57636,2025-04-25,1845000,9,No disponible,1845,jolualca163@viajes.cl,Rubí,Cáceres,98,2185,205000,Japan Airlines,2025-05-28,2025-05-29,{},
93452,60352,2025-01-09,260000,2,No disponible,260,jomacaol823@viajes.cl,Lérida,Calahorra,16,595,130000,WestJet,2025-02-08,2025-02-08,{},
149877,,,,,Disponible,0,jomaesca675@viajes.cl,Alcoy,Vitoria,95,1616,96000,PKP (Polonia),2025-09-16,2025-11-22,"{""Aire acondicionado"",TV,Calefacción,Agua}",
93967,60191,2025-07-28,2448000,8,No disponible,2448,joocle772@viajes.cl,Estepona,Santander,52,3537,306000,Air France,2025-09-14,2025-09-16,{},
109645,59055,2025-10-10,546000,3,No disponible,546,joquna220@viajes.cl,Getafe,Zaragoza,20,2845,182000,Lufthansa,2025-12-01,2025-12-02,{},
121336,65369,2025-05-21,125000,1,No disponible,125,jorge5266606@viajes.cl,Benalmádena,Benalmádena,53,451,125000,Thalys,2025-12-27,2025-12-27,{},
125678,58027,2026-06-06,302000,2,No disponible,302,jorge8296732@viajes.cl,Talavera de la Reina,Alcalá de Henares,12,2787,151000,,2026-07-31,2026-08-01,"{TV,""Aire acondicionado"",Wifi,""Asientos reclinables"",Comida}",
142737,64524,2025-02-28,936000,6,No disponible,936,jorge8870623@viajes.cl,Marbella,Cornellá de Llobregat,53,4196,156000,Renfe,2026-03-06,2026-03-08,,
148348,,,,,Disponible,0,josé4978470@viajes.cl,Motril,Gijón,15,2214,230000,Qatar Airways,2025-02-01,2025-05-04,{},
148882,,,,,Disponible,0,joulbe128@viajes.cl,Reus,Alcalá de Guadaira,91,2364,163000,HŽ (Croacia),2026-09-24,2026-12-31,"{""Asientos reclinables"",""Aire acondicionado"",Comida,Baño,Calefacción}",
109782,61952,2025-01-27,333000,3,No disponible,333,jovepo298@viajes.cl,Cornellá de Llobregat,Orense,79,659,111000,WestJet,2026-03-12,2026-03-12,,
87466,66390,2025-03-03,1780000,10,No disponible,1780,juan5148253@viajes.cl,Sevilla,Hospitalet de LLobregat,56,1551,178000,MÁV (Hungría),2025-10-14,2025-10-15,"{Calefacción,Wifi,Agua,Comida}",
143169,59428,2025-03-28,928000,8,No disponible,928,jubáor209@viajes.cl,Palencia,,95,1930,116000,Qatar Airways,2026-09-09,2026-09-10,{},
132919,65009,2025-01-23,72000,4,No disponible,72,julia1347590@viajes.cl,Logroño,Alcoy,46,209,18000,Flecha Bus,2025-10-10,2025-10-10,,
96367,66343,2025-06-30,760000,2,No disponible,760,julia5060345@viajes.cl,Ferrol,,53,3103,380000,Delta Air Lines,2026-04-04,2026-04-06,{},
93432,62311,2025-04-10,290000,2,No disponible,290,julio3900607@viajes.cl,Collado Villalba,Linares,41,874,145000,Vueling,2026-08-08,2026-08-08,{},
141767,57027,2025-05-04,1476000,3,No disponible,1476,julio6692906@viajes.cl,Gijón,Fuenlabrada,60,3873,492000,Aeroméxico,2025-05-15,2025-05-17,{},
128006,58330,2025-09-25,360000,10,No disponible,360,julio8213563@viajes.cl,Elda,Torrejón de Ardoz,96,774,36000,HŽ (Croacia),2026-04-14,2026-04-14,"{Comida,Agua,Calefacción}",
146968,,,,,Disponible,0,lehiqu538@viajes.cl,San Fernando,Badajoz,52,2208,140000,Air France,2025-06-10,2025-09-10,{},
86265,61683,2025-01-05,2570000,10,No disponible,2570,leluma183@viajes.cl,Segovia,Toledo,62,2273,257000,Renfe,2025-02-21,2025-02-22,"{Comida,Wifi,Baño,""Asientos reclinables"",""Aire acondicionado""}",
149274,,,,,Disponible,0,leonor6713388@viajes.cl,Madrid,Cornellá de Llobregat,13,2372,225000,HŽ (Croacia),2025-10-28,2026-02-03,"{""Asientos reclinables"",Wifi,Baño,Calefacción,Agua}",
143923,58714,2025-10-09,1320000,3,No disponible,1320,leticia6431720@viajes.cl,Murcia,Alcobendas,5,3879,440000,Trenitalia,2025-11-22,2025-11-24,"{""Aire acondicionado"",TV,Agua,Wifi,""Asientos reclinables"",Calefacción,Comida}",
149377,,,,,Disponible,0,loarva272@viajes.cl,Mérida,Cáceres,51,1356,81000,,2025-09-09,2025-11-04,"{Calefacción,""Asientos reclinables"",""Aire acondicionado""}",
109332,60033,2025-07-06,2862000,9,No disponible,2862,locaji731@viajes.cl,,Telde,99,3813,318000,Italo,2025-09-25,2025-09-27,"{Calefacción,Wifi,""Aire acondicionado"",Baño,Agua,TV,""Asientos reclinables""}",
119123,59554,2025-02-26,424000,8,No disponible,424,lodope981@viajes.cl,Logroño,Málaga,75,327,53000,Deutsche Bahn (DB),2025-09-06,2025-09-06,,
79224,55943,2025-11-30,1140000,5,No disponible,1140,lola7104104@viajes.cl,Leganés,Vitoria,71,2462,228000,Amtrak,2026-05-13,2026-05-14,"{Calefacción,""Aire acondicionado"",Baño,Agua,TV}",
108571,59614,2025-03-02,1176000,8,No disponible,1176,lomaáv687@viajes.cl,,Valdemoro,34,394,147000,LATAM Airlines,2025-09-11,2025-09-11,{},
133269,57883,2025-04-13,235000,1,No disponible,235,lorena2481523@viajes.cl,Mollet del Vallés,Leganés,20,3975,235000,Lufthansa,2025-05-19,2025-05-21,{},
148131,,,,,Disponible,0,lorenzo7727311@viajes.cl,Mataró,Lorca,78,502,107000,Qatar Airways,2026-08-10,2026-08-30,{},
148384,,,,,Disponible,0,lourdes3752581@viajes.cl,Jaén,Bilbao,30,776,108000,WestJet,2025-01-13,2025-02-14,{},
147424,,,,,Disponible,0,lourdes8362869@viajes.cl,Oviedo,Paterna,,3644,485000,Aeroméxico,2025-10-26,2026-03-26,{},
138057,62437,2026-02-12,365000,5,No disponible,365,lucari551@viajes.cl,,Santa Cruz de Tenerife,86,443,73000,KLM,2026-02-16,2026-02-16,{},
