correo_usuario,reserva_id,tipo_seguro,valor_seguro,clausula,empresa_seguro
joeddása312@wass.com,79689,Seguro por Demoras en el Viaje,87000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",Liberty Compañía de Seguros Generales S.A.
joeddása312@wass.com,79690,,,,
joeddása312@wass.com,79691,Seguro de Equipaje y Efectos Personales,,"Indemnización por retraso en la entrega de equipaje, Asistencia para reemplazo de documentos de viaje perdidos",Seguros Generales Suramericana S.A.
Jaimelongoria236@viajesanma.com,79694,Seguro de Asistencia Médica,24000,"Evacuación y repatriación sanitaria, Cobertura de medicamentos recetados",MAPFRE Compañía de Seguros Generales de Chile S.A.
Sra.mercado634@viajesanma.com,79698,,,,
raquel716617@viajesanma.com,79702,Seguro de Cancelación de Viaje,25000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelaciones laborales imprevistas",Consorcio Nacional de Seguros Vida S.A.
reyába475@edubus.cal,79708,Seguro de Interrupción del Viaje,30000,,Confuturo S.A.
srtobeal705@outluc.com,79715,,,,
srtobeal705@outluc.com,79718,,,,
vídere636@edubus.cal,,,,,
vídere636@edubus.cal,79726,,,,
Susanaserrato707@outluc.com,79730,Seguro por Demoras en el Viaje,38000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",Liberty Compañía de Seguros Generales S.A.
alfama854@outluc.com,79737,Seguro de Interrupción del Viaje,20000,"Cobertura de costos adicionales por regreso anticipado, Reembolso de gastos no utilizados por interrupción del viaje",
alfama854@outluc.com,79746,Seguro de Equipaje y Efectos Personales,59000,"Asistencia para reemplazo de documentos de viaje perdidos, Indemnización por retraso en la entrega de equipaje",Liberty Compañía de Seguros Generales S.A.
alfama854@outluc.com,79749,,,,
enrique915368@marmol.com,79758,,,,
Gerardosalcido808@edubus.cal,79760,,,,
sta.6560419@marmol.com,79765,,,,
sta.6560419@marmol.com,79767,Seguro de Interrupción del Viaje,69000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",Seguros Generales Suramericana S.A.
sta.6560419@marmol.com,79770,,,,
sta.6560419@marmol.com,79771,Seguro de Cancelación de Viaje,82000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Cobertura de penalidades por cambio de vuelo",Consorcio Nacional de Seguros Vida S.A.
tivedo237@viajesanma.com,79779,,,,
pablo8213860@tourket.com,79785,,,,
Samuelflores464@marmol.com,80189,,,,
Alfredobatista191@wass.com,80199,,,,
,82203,,,,
,79792,,,,
lola8128314@outluc.com,79793,Seguro de Asistencia Médica,25000,"Hospitalización y cirugías de emergencia, Evacuación y repatriación sanitaria",Confuturo S.A.
lola8128314@outluc.com,,Seguro de Interrupción del Viaje,71000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Confuturo S.A.
lola8128314@outluc.com,79798,,,,
mónica8395890@wass.com,79813,,,,
mónica8395890@wass.com,79818,,31000,"Reembolso de gastos adicionales por retrasos en vuelos, Cobertura de alojamiento y alimentación por retrasos prolongados",Confuturo S.A.
Marianocanales677@outluc.com,79821,,,,
Marianocanales677@outluc.com,79825,,,,
Víctorquiñónez747@outluc.com,81622,,61000,"Cobertura de artículos electrónicos bajo ciertos límites, Asistencia para reemplazo de documentos de viaje perdidos",MetLife Chile Seguros de Vida S.A.
mateo9956763@viajesanma.com,79828,Seguro de Interrupción del Viaje,29000,"Cobertura de costos adicionales por regreso anticipado, Reembolso de gastos no utilizados por interrupción del viaje",Consorcio Nacional de Seguros Vida S.A.
mateo9956763@viajesanma.com,79829,Seguro de Responsabilidad Civil,16000,"Gastos legales en caso de demandas civiles, Cobertura de daños a propiedades alquiladas",Consorcio Nacional de Seguros Vida S.A.
,79835,,,,
,,Seguro por Demoras en el Viaje,13000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Consorcio Nacional de Seguros Vida S.A.
concepción7470878@wass.com,79841,,,,
concepción7470878@wass.com,79842,,,,
concepción7470878@wass.com,79843,Seguro de Cancelación de Viaje,56000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelaciones laborales imprevistas",MAPFRE Compañía de Seguros Generales de Chile S.A.
elcona993@viajesanma.com,79856,,,,
virginia2661573@tourket.com,79866,,,,
virginia2661573@tourket.com,79868,,,,
srrabaag468@wass.com,79871,,,,
dolores3172561@tourket.com,79874,,,,
Vicentegallegos656@outluc.com,,Seguro de Cancelación de Viaje,52000,,Vida Cámara S.A.
Vicentegallegos656@outluc.com,79882,Seguro de Responsabilidad Civil,52000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",Consorcio Nacional de Seguros Vida S.A.
Vicentegallegos656@outluc.com,79883,,,,
Vicentegallegos656@outluc.com,79887,Seguro de Responsabilidad Civil,13000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",MetLife Chile Seguros de Vida S.A.
germán9680306@wass.com,79891,Seguro por Demoras en el Viaje,100000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",Consorcio Nacional de Seguros Vida S.A.
germán9680306@wass.com,79899,,,,
lola9204912@edubus.cal,79904,,,,
elmági200@wass.com,79914,,,,
Sra.quezada158@viajesanma.com,79970,,,,
edhina669@viajesanma.com,79921,Seguro de Interrupción del Viaje,99000,"Compensación por imprevistos que obliguen a detener el viaje, Reembolso de gastos no utilizados por interrupción del viaje",Seguros Generales Suramericana S.A.
edhina669@viajesanma.com,79923,,,,
anarcó939@tourket.com,79952,,,,
telido427@outluc.com,79956,,,,
elvira5287647@marmol.com,79958,,,,
Albertoacosta916@wass.com,79960,,,,
Albertoacosta916@wass.com,79962,Seguro por Demoras en el Viaje,51000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Indemnización por pérdida de conexiones debido a retrasos",BICE Vida Compañía de Seguros S.A.
claudia3931278@outluc.com,,Seguro de Interrupción del Viaje,51000,"Compensación por imprevistos que obliguen a detener el viaje, Cobertura de costos adicionales por regreso anticipado",Vida Cámara S.A.
claudia3931278@outluc.com,79974,,,,
claudia3931278@outluc.com,79975,,,,
Manuelcarrion396@outluc.com,79984,,,,
Sta.marín335@edubus.cal,80194,Seguro por Demoras en el Viaje,88000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",Seguros Generales Suramericana S.A.
Manuelcarrion396@outluc.com,79986,Seguro de Interrupción del Viaje,86000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Consorcio Nacional de Seguros Vida S.A.
Manuelcarrion396@outluc.com,79987,Seguro por Demoras en el Viaje,99000,"Indemnización por pérdida de conexiones debido a retrasos, Cobertura de alojamiento y alimentación por retrasos prolongados",HDI Seguros S.A.
Manuelcarrion396@outluc.com,79989,,5000,"Cobertura de costos adicionales por regreso anticipado, Compensación por imprevistos que obliguen a detener el viaje",Seguros Generales Suramericana S.A.
Manuelcarrion396@outluc.com,79991,Seguro de Equipaje y Efectos Personales,26000,,Confuturo S.A.
srjoemroze756@outluc.com,79997,Seguro por Demoras en el Viaje,24000,,MetLife Chile Seguros de Vida S.A.
srjoemroze756@outluc.com,,Seguro de Responsabilidad Civil,35000,"Cobertura de daños a propiedades alquiladas, Gastos legales en caso de demandas civiles",MetLife Chile Seguros de Vida S.A.
srjoemroze756@outluc.com,80000,,,,
srjoemroze756@outluc.com,80001,,,,
srjoemroze756@outluc.com,80002,,,,
Marianocanales677@outluc.com,80010,,,,
mercedes414953@viajesanma.com,80017,Seguro de Asistencia Médica,20000,"Cobertura de medicamentos recetados, Hospitalización y cirugías de emergencia",BICE Vida Compañía de Seguros S.A.
Salvadorpalacios290@viajesanma.com,80026,Seguro de Interrupción del Viaje,77000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Renta Nacional Compañía de Seguros Generales S.A.
gregorio8360443@wass.com,80043,,,,
gregorio8360443@wass.com,80046,Seguro de Responsabilidad Civil,56000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",Consorcio Nacional de Seguros Vida S.A.
,80053,,,,
Fernandocortés200@wass.com,80055,Seguro por Demoras en el Viaje,78000,"Indemnización por pérdida de conexiones debido a retrasos, Reembolso de gastos adicionales por retrasos en vuelos",Consorcio Nacional de Seguros Vida S.A.
jomupo612@viajesanma.com,80057,,,,
jomupo612@viajesanma.com,80059,,,,
Germánpelayo635@outluc.com,80062,Seguro por Demoras en el Viaje,,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",BICE Vida Compañía de Seguros S.A.
Germánpelayo635@outluc.com,80067,Seguro de Responsabilidad Civil,35000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",Vida Cámara S.A.
Hernánviera459@edubus.cal,80070,,,,
Hernánviera459@edubus.cal,80071,,,,
Hernánviera459@edubus.cal,80075,,,,
Raúlcaraballo974@marmol.com,80082,,,,
antonio2796235@tourket.com,80087,,,,
becoca620@tourket.com,80098,Seguro de Interrupción del Viaje,80000,"Reembolso de gastos no utilizados por interrupción del viaje, Compensación por imprevistos que obliguen a detener el viaje",Vida Cámara S.A.
Fernandodelao282@viajesanma.com,80124,,,,
reina2052916@wass.com,80132,,,,
lumidejegr954@edubus.cal,80141,,,,
lumidejegr954@edubus.cal,,,,,
lumidejegr954@edubus.cal,80152,,,,
Amaliaalfaro110@edubus.cal,81632,,,,
laarpe870@tourket.com,80153,Seguro de Equipaje y Efectos Personales,88000,"Cobertura por pérdida, robo o daño de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",Seguros Generales Suramericana S.A.
laarpe870@tourket.com,80157,,,,
laarpe870@tourket.com,80158,,,,
,80163,Seguro de Responsabilidad Civil,46000,"Cobertura por daños a terceros durante el viaje, Gastos legales en caso de demandas civiles",Renta Nacional Compañía de Seguros Generales S.A.
cafiol606@tourket.com,80166,Seguro de Cancelación de Viaje,32000,"Cobertura de penalidades por cambio de vuelo, Reembolso por cancelaciones laborales imprevistas",Vida Cámara S.A.
Bernardosaucedo591@viajesanma.com,80167,,,,
pedro635524@marmol.com,80176,,,,
Samuelflores464@marmol.com,80182,Seguro por Demoras en el Viaje,,"Reembolso de gastos adicionales por retrasos en vuelos, Indemnización por pérdida de conexiones debido a retrasos",MAPFRE Compañía de Seguros Generales de Chile S.A.
Samuelflores464@marmol.com,80184,,,,
Samuelflores464@marmol.com,80187,Seguro de Interrupción del Viaje,15000,,MetLife Chile Seguros de Vida S.A.
julio6852990@edubus.cal,80981,,,,
Florenciamenéndez180@marmol.com,,,,,
Timoteozamudio112@marmol.com,80214,,,,
Sra.mercado634@viajesanma.com,80219,,,,
Sr.rivas330@outluc.com,80248,Seguro de Responsabilidad Civil,85000,"Cobertura de daños a propiedades alquiladas, Cobertura por daños a terceros durante el viaje",Confuturo S.A.
daniel1491180@viajesanma.com,80232,Seguro de Responsabilidad Civil,32000,"Cobertura de daños a propiedades alquiladas, Gastos legales en caso de demandas civiles",Liberty Compañía de Seguros Generales S.A.
Sr.rivas330@outluc.com,80235,Seguro de Equipaje y Efectos Personales,19000,"Cobertura de artículos electrónicos bajo ciertos límites, Indemnización por retraso en la entrega de equipaje",Consorcio Nacional de Seguros Vida S.A.
Sr.rivas330@outluc.com,80243,,,,
Sr.rivas330@outluc.com,80250,,,,
sr.3346244@edubus.cal,80261,,,,
,80263,,,,
armando8798500@edubus.cal,80264,,,,
ana6840583@wass.com,80269,,,,
ana6840583@wass.com,80270,Seguro por Demoras en el Viaje,95000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",MAPFRE Compañía de Seguros Generales de Chile S.A.
Gustavoarias898@wass.com,80281,,,,
Gustavoarias898@wass.com,80283,,,,
Gustavoarias898@wass.com,80284,,,,
víctor2838763@viajesanma.com,80294,,,,
rucaga808@marmol.com,80299,Seguro de Responsabilidad Civil,85000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",
Sr.gurule806@wass.com,80305,,,,
teresa293918@wass.com,80320,,,,
teresa293918@wass.com,80323,,,,
Martazepeda699@edubus.cal,80328,Seguro de Asistencia Médica,95000,"Cobertura de gastos médicos por enfermedad o accidente, Evacuación y repatriación sanitaria",Liberty Compañía de Seguros Generales S.A.
santiago1082892@wass.com,80333,,,,
santiago1082892@wass.com,80334,Seguro por Demoras en el Viaje,44000,"Cobertura de alojamiento y alimentación por retrasos prolongados, Reembolso de gastos adicionales por retrasos en vuelos",MetLife Chile Seguros de Vida S.A.
stcrurch737@wass.com,,Seguro de Asistencia Médica,67000,"Hospitalización y cirugías de emergencia, Cobertura de gastos médicos por enfermedad o accidente",Seguros Generales Suramericana S.A.
Sta.deleón863@outluc.com,80345,Seguro de Asistencia Médica,95000,"Cobertura de gastos médicos por enfermedad o accidente, Hospitalización y cirugías de emergencia",BICE Vida Compañía de Seguros S.A.
Sta.deleón863@outluc.com,80347,Seguro de Equipaje y Efectos Personales,15000,"Cobertura por pérdida, robo o daño de equipaje, Indemnización por retraso en la entrega de equipaje",Consorcio Nacional de Seguros Vida S.A.
looroq121@edubus.cal,80359,,,,
looroq121@edubus.cal,80360,,,,
looroq121@edubus.cal,80361,,,,
looroq121@edubus.cal,80365,,,,
elnavi874@viajesanma.com,80381,,,,
elnavi874@viajesanma.com,80382,,,,
sranmoac645@marmol.com,80386,,,,
sranmoac645@marmol.com,80387,,,,
Sr.archuleta598@edubus.cal,80399,,,,
Sr.archuleta598@edubus.cal,80403,,,,
Sr.archuleta598@edubus.cal,80407,,,,
Germánpelayo635@outluc.com,80410,,,,
Germánpelayo635@outluc.com,80412,Seguro de Cancelación de Viaje,32000,"Reembolso por cancelación debido a enfermedad, accidente o fallecimiento, Cobertura de penalidades por cambio de vuelo",Seguros Generales Suramericana S.A.
Leticiareyna254@outluc.com,80416,,,,
ana8305224@wass.com,80420,Seguro de Responsabilidad Civil,45000,"Gastos legales en caso de demandas civiles, Cobertura por daños a terceros durante el viaje",Seguros Generales Suramericana S.A.
patricia2243343@tourket.com,80441,Seguro de Cancelación de Viaje,,"Reembolso por cancelaciones laborales imprevistas, Cobertura por cancelaciones debido a desastres naturales o disturbios",Seguros Generales Suramericana S.A.
Estebancepeda983@outluc.com,80494,,,,
gloria8057209@marmol.com,80447,,,,
estela7535658@outluc.com,80462,,,,
,80463,,,,
Germánvélez748@outluc.com,80465,,,,
manaco947@edubus.cal,80476,,,,
Estebancepeda983@outluc.com,80484,,,,
Estebancepeda983@outluc.com,80485,,,,
Germánpedroza116@outluc.com,80496,Seguro de Responsabilidad Civil,38000,"Cobertura por daños a terceros durante el viaje, Cobertura de daños a propiedades alquiladas",
Germánpedroza116@outluc.com,80499,,,,
Germánpedroza116@outluc.com,80500,Seguro de Equipaje y Efectos Personales,26000,"Cobertura por pérdida, robo o daño de equipaje, Indemnización por retraso en la entrega de equipaje",Vida Cámara S.A.
Germánpedroza116@outluc.com,80505,,,,
juan2084484@tourket.com,80507,Seguro de Cancelación de Viaje,13000,"Reembolso por cancelaciones laborales imprevistas, Reembolso por cancelación debido a enfermedad, accidente o fallecimiento",HDI Seguros S.A.
Isabeltreviño375@edubus.cal,80512,,,,
Isabeltreviño375@edubus.cal,80515,Seguro de Asistencia Médica,74000,,Liberty Compañía de Seguros Generales S.A.
Isabeltreviño375@edubus.cal,80517,Seguro de Asistencia Médica,55000,"Hospitalización y cirugías de emergencia, Cobertura de medicamentos recetados",Consorcio Nacional de Seguros Vida S.A.
Cristianpalomino925@wass.com,82872,Seguro de Interrupción del Viaje,7000,,HDI Seguros S.A.
roques144@tourket.com,80519,Seguro de Equipaje y Efectos Personales,43000,"Indemnización por retraso en la entrega de equipaje, Cobertura de artículos electrónicos bajo ciertos límites",BICE Vida Compañía de Seguros S.A.
