id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,correo_empleado,lugar_origen,lugar_llegada,capacidad,tiempo_estimado,precio_asiento,empresa,fecha_salida,fecha_llegada,clase,escalas
105523,62996,2025-06-01,465000,5,No disponible,465,manali180@viajes.cl,Oviedo,Cuenta,46,1234,93000,Flecha Bus,2026-02-01,2026-02-01,,
117754,63225,2026-06-12,1089000,9,No disponible,1089,manuel8069557@viajes.cl,Marbella,Reus,45,2459,121000,El Rápido Internacional,2026-07-06,2026-07-07,,{}
145613,,,,,Disponible,0,maricarmen6071837@viajes.cl,Rivas-Vaciamadrid,Badajoz,49,1190,188000,Avanza,2026-10-12,,,{}
144102,56137,2025-09-07,192000,3,No disponible,192,mario9200187@viajes.cl,Zaragoza,La Coruña,48,972,64000,Amtrak,2025-11-22,2025-11-22,,{}
149075,,,,,Disponible,0,marisol5505335@viajes.cl,,Sabadell,42,2485,140000,,2025-02-23,2025-06-06,,
145841,,,,,Disponible,0,maroga573@viajes.cl,Ferrol,Coslada,33,888,177000,Greyhound,2026-05-26,,,{}
149343,,,,,Disponible,0,marta9050347@viajes.cl,Cáceres,Almería,40,1335,144000,ZS (Eslovenia),2026-09-16,2026-11-10,,{}
150012,,,,,Disponible,0,martín4667928@viajes.cl,Leganés,Badalona,83,2296,261000,ŽSSK (Eslovaquia),2025-08-09,2025-11-12,,{}
113794,63983,2025-01-29,1104000,8,No disponible,1104,maría5347415@viajes.cl,Getafe,Molina de Segura,44,1409,138000,Monbus,2025-09-11,2025-09-11,,{}
81097,66454,2025-01-04,456000,2,No disponible,456,maría5692273@viajes.cl,Sagunto,Castellón de la Plana,37,4095,228000,ÖBB (Austria),2025-04-27,2025-04-29,,{}
83545,59950,2025-09-09,1141000,7,No disponible,1141,maría574504@viajes.cl,Móstoles,Orense,14,1750,163000,Eurostar,2026-08-23,2026-08-24,,{}
146785,,,,,Disponible,0,maría6183440@viajes.cl,Tarragona,Fuengirola,39,419,65000,FlixBus,2025-07-22,,,{}
85901,61692,2025-09-24,864000,9,No disponible,864,maría6988790@viajes.cl,Avilés,Rubí,44,1506,96000,SJ (Suecia),2026-02-21,2026-02-22,,{}
131905,65109,2025-03-12,160000,5,No disponible,160,maría7665694@viajes.cl,,Valencia,33,924,32000,Thalys,2025-05-25,2025-05-25,,{}
124435,62295,2025-12-11,623000,7,No disponible,623,maría8426631@viajes.cl,Arrecife,Avilés,13,771,89000,NS International,2026-01-10,2026-01-10,,{}
145399,,,,,Disponible,0,mayte2420464@viajes.cl,Castellón de la Plana,Lugo,39,4137,69000,ETN Turistar,2025-07-05,,,{}
84960,59278,2026-02-06,480000,6,No disponible,480,mayte4540774@viajes.cl,Alcoy,Benalmádena,42,884,80000,Monbus,2026-02-20,2026-02-20,,{}
146049,,,,,Disponible,0,mercedes6680239@viajes.cl,Lérida,Arrecife,36,3444,133000,El Rápido Internacional,2026-05-19,,,{}
103654,62371,2025-02-24,848000,8,No disponible,848,mónica938945@viajes.cl,Molina de Segura,Alcorcón,51,1874,106000,BDZ (Bulgaria),2025-02-28,2025-03-01,,{}
126621,61226,2025-01-08,747000,9,No disponible,747,naalmu963@viajes.cl,Zaragoza,Mollet del Vallés,100,1294,83000,Thalys,2026-02-08,2026-02-08,,
81536,56208,2025-06-02,450000,2,No disponible,450,naseag466@viajes.cl,Santander,Torrevieja,57,2666,225000,DSB (Dinamarca),2026-06-27,2026-06-28,,{}
145083,,,,,Disponible,0,patricia1999310@viajes.cl,Orihuela,Jaén,30,246,24000,Crucero del Norte,2026-06-21,,,{}
145240,,,,,Disponible,0,ramiro6881877@viajes.cl,Alcalá de Henares,Telde,34,2327,112000,Turbus,2025-11-24,,,{}
143261,62937,2025-05-18,134000,1,No disponible,134,rebeca3845427@viajes.cl,Alcorcón,,,1249,134000,Via Bariloche,2026-10-08,2026-10-08,,{}
97583,58937,2026-01-30,2988000,6,No disponible,2988,redeto680@viajes.cl,Calahorra,Chiclana de la Frontera,33,4061,498000,ZSSK (Eslovaquia),2026-05-16,2026-05-18,,{}
146576,,,,,Disponible,0,roberto4106967@viajes.cl,Bilbao,Irún,45,2699,165000,Flecha Bus,2025-05-01,,,{}
98476,63084,2025-08-30,522000,9,No disponible,522,rosa1982379@viajes.cl,Mérida,El Puerto de Santa María,46,4108,58000,Omnibus de México,2026-06-19,2026-06-21,,{}
130545,62893,2025-05-06,282000,3,No disponible,282,saarca679@viajes.cl,Fuengirola,El Prat de LLobregat,49,415,94000,EME Bus,2025-07-23,2025-07-23,,{}
146776,,,,,Disponible,0,sofia428873@viajes.cl,La Línea de la Concepción,Paterna,33,707,131000,Plusmar,2026-10-21,,,{}
91650,63940,2025-03-17,530000,5,No disponible,530,sr.2886831@viajes.cl,Santa Lucía de Tirajana,Majadahonda,37,1682,106000,Estrella Roja,2026-02-06,2026-02-07,,{}
103284,58437,2025-04-28,3933000,9,No disponible,3933,sr.3211682@viajes.cl,Ciudad Real,Córdoba,9,4309,437000,Air France,2025-11-04,,,"{Zamora,""Collado Villalba"",Marbella,Estepona}"
87471,63294,2025-01-20,1416000,8,No disponible,1416,sr.3373404@viajes.cl,Pontevedra,Lorca,41,3250,177000,Omnibus de México,2025-02-02,2025-02-04,,{}
95375,61471,2025-01-14,1360000,10,No disponible,1360,sr.4154206@viajes.cl,Alcalá de Guadaira,Cádiz,37,1727,136000,JetSur,2025-01-20,2025-01-21,,{}
145556,,,,,Disponible,0,sr.4977383@viajes.cl,Sevilla,Rubí,46,304,45000,EME Bus,2026-06-07,,,{}
146899,,,,,Disponible,0,sr.9118460@viajes.cl,Telde,Ciudad Real,38,373,58000,Condor Bus,2026-03-07,,,{}
84382,61678,2026-09-18,720000,8,No disponible,720,sra.2991492@viajes.cl,Dos Hermanas,San Sebastián,40,755,90000,Avanza,2026-10-12,2026-10-12,,{}
89379,65118,2025-01-27,372000,3,No disponible,372,sra.5633370@viajes.cl,Murcia,Toledo,48,1523,124000,Condor Bus,2026-09-06,2026-09-07,,{}
149167,,,,,Disponible,0,sra.6277717@viajes.cl,Roquetas de Mar,Granada,49,1531,128000,HŽ (Croacia),2025-11-30,2026-02-01,,
113348,64640,2025-01-06,595000,7,No disponible,595,sra.6306248@viajes.cl,Ciudad Real,Estepona,13,1345,85000,RZD (Rusia),2025-01-29,2025-01-29,,{}
132920,65009,2025-04-04,788000,4,No disponible,788,sra.7697392@viajes.cl,Alcoy,Elche,39,2809,197000,Megabus,2025-10-10,2025-10-11,,{}
149127,,,,,Disponible,0,srcegasá733@viajes.cl,Vigo,Irún,20,4231,396000,DSB (Dinamarca),2025-09-15,2026-03-10,,{}
112057,62402,2025-01-22,720000,9,No disponible,720,sressoal326@viajes.cl,Benidorm,Logroño,34,3528,80000,Condor Bus,2025-03-31,2025-04-02,,{}
148004,,,,,Disponible,0,srgebegr871@viajes.cl,Huelva,Ceuta,,3593,107000,Wizz Air,2025-10-13,2026-03-11,Clase ejecutiva,
82301,55762,2025-03-07,2268000,9,No disponible,2268,srjepeur438@viajes.cl,Pozuelo de Alarcón,Motril,,3930,252000,Japan Airlines,2026-06-04,2026-06-06,,"{Madrid,""El Prat de LLobregat"",""El Ejido""}"
122740,58411,2026-05-13,380000,2,No disponible,380,srlusape355@viajes.cl,Chiclana de la Frontera,Viladecans,77,2628,190000,AVE,2026-11-05,2026-11-06,,
149267,,,,,Disponible,0,srmairri729@viajes.cl,Baracaldo,Jerez de la Frontera,83,3087,105000,ZFBH (Bosnia y Herzegovina),2026-03-16,2026-07-22,,{}
130319,59682,2025-02-07,350000,7,No disponible,350,srmaorga483@viajes.cl,Pamplona,Cádiz,50,3981,50000,Megabus,2025-02-13,2025-02-15,,{}
149282,,,,,Disponible,0,srmarete198@viajes.cl,Reus,San Fernando,59,3071,393000,ZS (Eslovenia),2026-08-07,2026-12-12,,{}
133640,60246,2025-11-16,1520000,10,No disponible,1520,srmirulo137@viajes.cl,Arrecife,Madrid,34,4184,152000,Buses Nilahue,2025-12-18,2025-12-20,,{}
146709,,,,,Disponible,0,srruvali274@viajes.cl,Calahorra,Granada,,3637,78000,Buses Romani,2025-06-22,,,{}
144240,62426,2025-04-01,405000,5,No disponible,405,srvefrap151@viajes.cl,Vitoria,Cartagena,52,2210,81000,CP (Portugal),2025-10-03,2025-10-04,,{}
145076,,,,,Disponible,0,sta.1573811@viajes.cl,Guadalajara,Lorca,42,891,63000,Megabus,2026-09-26,,,{}
100659,62011,2025-12-25,645000,3,No disponible,645,sta.1662174@viajes.cl,Santander,Majadahonda,22,2432,215000,ZSSK (Eslovaquia),2026-07-22,2026-07-23,,{}
111156,62760,2025-12-02,189000,3,No disponible,189,sta.7373654@viajes.cl,Palencia,Mollet del Vallés,37,3815,63000,Avanza,2025-12-13,2025-12-15,,{}
94458,62840,2025-04-17,924000,7,No disponible,924,sta.7698525@viajes.cl,Leganés,Ferrol,42,2055,132000,Via Bariloche,2025-06-30,2025-07-01,,{}
149910,,,,,Disponible,0,sta.9052328@viajes.cl,,Salamanca,40,2589,111000,NSB (Noruega),2025-03-21,2025-07-06,,{}
125129,60923,2025-01-20,141000,1,No disponible,141,stanbusa280@viajes.cl,Cádiz,Palma de Mallorca,40,973,141000,Buses Bio Bio,2025-01-28,2025-01-28,,{}
122486,65380,2025-08-06,105000,3,No disponible,105,stararal347@viajes.cl,Parla,,94,125,35000,Trenitalia,2025-10-10,2025-10-10,,{}
84932,61875,2026-03-02,582000,6,No disponible,582,starmeca579@viajes.cl,Algeciras,Talavera de la Reina,49,2175,97000,Condor Bus,2026-06-30,2026-07-01,,{}
89880,55754,2025-03-02,1160000,10,No disponible,1160,stelpial415@viajes.cl,Alcalá de Henares,Ponferrada,39,2678,116000,Crucero del Norte,2025-04-12,2025-04-13,,{}
131518,61592,2026-01-04,162000,9,No disponible,162,stgrvivi934@viajes.cl,Alcalá de Henares,La Línea de la Concepción,13,221,18000,Qantas,2026-04-26,2026-04-26,,{}
148897,,,,,Disponible,0,stmaarsa493@viajes.cl,Estepona,Santander,90,1436,70000,Italo,2026-03-17,2026-05-15,,{}
132026,61798,2026-04-22,540000,9,No disponible,540,stmapubé533@viajes.cl,Manresa,Pamplona,52,881,60000,Trenitalia,2026-09-10,2026-09-10,,{}
78501,57752,2025-01-25,2367000,9,No disponible,2367,stniniba272@viajes.cl,Santa Coloma de Gramanet,Las Palmas de Gran Canaria,43,3168,263000,ZS (Eslovenia),2025-05-16,2025-05-18,,{}
146321,,,,,Disponible,0,stvifogu269@viajes.cl,Cádiz,Almería,33,2604,142000,Greyhound,2026-01-15,,,{}
137761,59556,2025-04-07,595000,5,No disponible,595,stóspaab867@viajes.cl,Bilbao,Manresa,48,1678,119000,,2025-04-09,2025-04-10,,{}
93864,58464,2025-07-03,560000,8,No disponible,560,sumeto102@viajes.cl,,Manresa,33,2773,70000,Plusmar,2026-01-06,2026-01-07,,{}
142009,61004,2025-03-11,414000,3,No disponible,414,teresa812759@viajes.cl,Granada,La Línea de la Concepción,37,2017,138000,Futura,2025-07-25,2025-07-26,,{}
138889,64602,2025-01-23,1750000,10,No disponible,1750,tináar395@viajes.cl,Viladecans,,36,1270,175000,Condor Bus,2025-03-12,2025-03-12,,{}
145151,,,,,Disponible,0,tovami921@viajes.cl,Lérida,León,49,1574,120000,Buses Nilahue,2025-10-23,,,{}
94376,66161,2025-03-17,968000,8,No disponible,968,victoria904873@viajes.cl,San Cristróbal de la Laguna,Puertollano,53,990,121000,NSB (Noruega),2025-06-28,2025-06-28,,{}
131002,59697,2025-07-25,1182000,6,No disponible,1182,viríca811@viajes.cl,Oviedo,El Prat de LLobregat,42,3219,197000,Condor Bus,2026-07-26,,,{}
149214,,,,,Disponible,0,vivemo487@viajes.cl,Telde,Cartagena,50,3105,114000,ŽFBH (Bosnia y Herzegovina),2025-02-04,2025-06-13,,{}
149385,,,,,Disponible,0,ángaga278@viajes.cl,Palencia,Barcelona,57,128,68000,CFR (Rumania),2025-05-06,2025-05-11,,{}
149045,,,,,Disponible,0,óscar8305124@viajes.cl,Valdemoro,Elche,33,3270,382000,ZFBH (Bosnia y Herzegovina),2025-12-27,2026-05-12,,{}
85876,61081,2025-01-02,904000,8,No disponible,904,óscoes804@viajes.cl,Tarragona,Guadalajara,35,2096,113000,HŽ (Croacia),2025-01-05,2025-01-06,,{}
101508,62148,2025-01-22,1316000,7,No disponible,1316,ósfrse369@viajes.cl,Segovia,Córdoba,30,2238,188000,ZFBH (Bosnia y Herzegovina),2025-04-15,2025-04-16,,{}
107762,65379,2025-01-11,1386000,7,No disponible,1386,Albertoybarra929@viajes.cl,San Cristróbal de la Laguna,Gerona,61,303,198000,HŽ (Croacia),2025-02-17,2025-02-17,,{}
84396,61486,2025-05-28,304000,8,No disponible,304,Alejandraleyva742@viajes.cl,Puertollano,La Línea de la Concepción,43,152,38000,Socibus,2025-07-29,2025-07-29,,
146428,,,,,Disponible,0,Alfonsozarate453@viajes.cl,Hospitalet de LLobregat,El Puerto de Santa María,35,3363,114000,Futura,2026-10-30,,,{}
109400,59561,2025-06-29,480000,6,No disponible,480,Anamanzanares596@viajes.cl,Irún,Logroño,41,565,80000,Megabus,2025-11-10,2025-11-10,,{}
129197,61056,2026-05-08,148000,1,No disponible,148,Anatoro616@viajes.cl,Orihuela,Alcalá de Henares,,3116,148000,ETN Turistar,2026-09-22,2026-09-24,,{}
143558,57750,2025-11-23,390000,2,No disponible,390,Armandocarranza316@viajes.cl,Albacete,Inca,,927,195000,Pullman Bus,2026-04-10,2026-04-10,,{}
146508,,,,,Disponible,0,Bernardoarias154@viajes.cl,Cáceres,Murcia,36,3214,100000,Buses Nilahue,2025-05-15,,,{}
145015,,,,,Disponible,0,Blancagarica831@viajes.cl,Badajoz,Paterna,40,3609,198000,Buses Ahumada,2025-10-16,,,{}
117278,59333,2025-08-07,160000,5,No disponible,160,Carlosgollum406@viajes.cl,Fuengirola,Zamora,26,535,32000,NS International,2026-02-06,,,{}
83552,62440,2025-01-03,1270000,10,No disponible,1270,Carolinabaca615@viajes.cl,,Vigo,,2091,127000,ÖBB (Austria),2025-02-04,2025-02-05,,{}
90412,58814,2025-01-02,522000,6,No disponible,522,Danielpáez646@viajes.cl,Gijón,Granada,3,192,87000,ŽFBH (Bosnia y Herzegovina),2026-02-21,2026-02-21,,{}
94667,60531,2025-01-03,788000,4,No disponible,788,Emilioarreola638@viajes.cl,Manresa,Bilbao,37,2638,197000,Monbus,2025-01-07,2025-01-08,,
146412,,,,,Disponible,0,Ernestoalcaraz354@viajes.cl,Almería,Palma de Mallorca,47,239,27000,Turbus,2026-04-23,,,{}
122207,62013,2025-02-10,756000,6,No disponible,756,Esperanzaatencio335@viajes.cl,Cuenta,,40,1376,126000,Primera Plus,2025-09-11,2025-09-11,,{}
80178,59415,2025-08-22,805000,5,No disponible,805,Evaalejandro533@viajes.cl,Lorca,Santa Lucía de Tirajana,,2772,161000,EME Bus,2026-07-06,2026-07-07,,{}
112013,58457,2025-02-14,61000,1,No disponible,61,Evarendón524@viajes.cl,Mataró,Sagunto,33,3759,61000,FlixBus,2025-12-27,2025-12-29,,{}
144135,63012,2025-02-02,430000,5,No disponible,430,Federicogálvez952@viajes.cl,San Sebastían de los Reyes,Irún,44,3221,86000,JetSur,2025-07-21,2025-07-23,,{}
149226,,,,,Disponible,0,Feliperojo857@viajes.cl,,Madrid,1,1096,67000,Amtrak,2025-01-12,2025-02-26,,{}
91898,63206,2025-05-11,792000,8,No disponible,792,Felipesegovia888@viajes.cl,Puertollano,Santa Coloma de Gramanet,34,3245,99000,EME Bus,2025-05-26,2025-05-28,,
146134,,,,,Disponible,0,Gabrielahidalgo828@viajes.cl,Las Palmas de Gran Canaria,Santa Cruz de Tenerife,43,1632,88000,Via Bariloche,2026-01-18,,,{}
80376,58400,2025-04-21,224000,2,No disponible,224,Guillerminacerda636@viajes.cl,San Cristróbal de la Laguna,Manresa,76,1854,112000,RZD (Rusia),2025-12-08,2025-12-09,,{}
149475,,,,,Disponible,0,Guillermoolivares662@viajes.cl,Alcoy,Gandía,14,1180,59000,NSB (Noruega),2026-07-10,2026-08-28,,{}
125480,66465,2025-04-03,2338000,7,No disponible,2338,Inésmejía800@viajes.cl,Salamanca,Tarragona,64,3118,334000,CFR (Rumania),2025-04-29,2025-05-01,,{}
105150,65145,2025-03-05,222000,3,No disponible,222,Josébañuelos691@viajes.cl,Manresa,San Fernando,32,562,74000,SBB (Suiza),2026-04-09,2026-04-09,,{}
145100,,,,,Disponible,0,Joséruiz932@viajes.cl,El Prat de LLobregat,Torremolinos,35,2673,193000,Megabus,2025-01-30,,,{}
127495,65518,2025-08-01,738000,6,No disponible,738,Juanorozco540@viajes.cl,Baracaldo,Santa Coloma de Gramanet,43,1184,123000,Primera Plus,2025-10-25,2025-10-25,,{}
107919,58449,2025-07-09,172000,2,No disponible,172,Juliapelayo134@viajes.cl,Santa Coloma de Gramanet,Manresa,32,2334,86000,,2025-07-31,2025-08-01,,{}
121519,59314,2026-01-24,1470000,10,No disponible,1470,Juliogarica923@viajes.cl,Alcorcón,Algeciras,,1393,147000,Andesmar,2026-10-10,2026-10-10,,{}
148933,,,,,Disponible,0,Leonorlira295@viajes.cl,Fuengirola,Pontevedra,91,3688,380000,ZSSK (Eslovaquia),2025-09-28,2026-02-28,,{}
131145,60933,2025-01-19,1805000,5,No disponible,1805,Luciacasillas408@viajes.cl,Torrelavega,Ferrol,30,2990,361000,Qatar Airways,2025-03-11,2025-03-13,,"{Córdoba,""Jerez de la Frontera"",Sagunto}"
78422,63299,2025-02-02,1064000,8,No disponible,1064,Magdalenacasanova305@viajes.cl,Santa Lucía de Tirajana,Alcalá de Guadaira,43,1102,133000,Via Bariloche,2026-08-29,2026-08-29,,{}
149128,,,,,Disponible,0,Marcosledesma340@viajes.cl,Las Palmas de Gran Canaria,Coslada,77,2296,237000,Eurostar,2026-05-05,2026-08-08,,{}
79973,65502,2025-05-09,1030000,10,No disponible,1030,Marcosmadera742@viajes.cl,Leganés,Benalmádena,93,2283,103000,Amtrak,2026-08-15,2026-08-16,,
146687,,,,,Disponible,0,Maricarmenbahena434@viajes.cl,Sanlúcar de Barrameda,Puertollano,30,3274,129000,Primera Plus,2026-10-05,,,{}
142456,65341,2026-06-23,264000,8,No disponible,264,Martínesquibel775@viajes.cl,Linares,Fuengirola,43,181,33000,Monbus,2026-07-03,2026-07-03,,{}
86885,65709,2025-07-27,950000,10,No disponible,950,Maríacarreón854@viajes.cl,Tarragona,Barcelona,41,398,95000,JetSur,2026-08-03,2026-08-03,,{}
148371,,,,,Disponible,0,Maríacastro464@viajes.cl,Torrejón de Ardoz,Logroño,94,2769,208000,Wizz Air,2025-08-08,2025-12-01,,{Huelva}
118521,59229,2026-09-12,752000,8,No disponible,752,Maríacavazos182@viajes.cl,Cádiz,Lugo,81,166,94000,United Airlines,2026-11-27,2026-11-27,,{}
93677,66319,2025-01-02,4482000,9,No disponible,4482,Maríaespinoza975@viajes.cl,Torremolinos,Jaén,63,4102,498000,SBB (Suiza),2025-02-16,2025-02-18,,{}
88336,65278,2025-02-21,740000,10,No disponible,740,Maríafeliciano394@viajes.cl,El Ejido,Viladecans,18,561,74000,Ethiopian Airlines,2025-11-12,2025-11-12,,{}
145064,,,,,Disponible,0,Maríamarroquín192@viajes.cl,,Getafe,31,1758,168000,Socibus,2025-10-07,,,{}
108943,60737,2026-01-24,83000,1,No disponible,83,Maríarendón440@viajes.cl,La Línea de la Concepción,Bilbao,44,1132,83000,ETN Turistar,2026-10-04,2026-10-04,,{}
85644,61912,2025-07-27,1060000,10,No disponible,1060,Mateocollado527@viajes.cl,Orense,Guadalajara,45,3813,106000,,2026-11-06,2026-11-08,,{}
120576,65042,2025-05-23,171000,3,No disponible,171,Mercedesgalindo223@viajes.cl,Santiago de Compostela,,46,1815,57000,Omnibus de México,2026-01-13,2026-01-14,,{}
89794,62411,2025-02-03,169000,1,No disponible,169,Mónicavalles477@viajes.cl,Collado Villalba,Mijas,49,1685,169000,Via Bariloche,2025-04-20,2025-04-21,,{}
117865,66341,2025-03-26,1665000,9,No disponible,1665,Patriciaadame600@viajes.cl,Gerona,Avilés,40,4089,185000,Futura,2025-12-19,2025-12-21,,{}
114473,58163,2025-07-14,38000,2,No disponible,38,Patriciahuerta665@viajes.cl,Sagunto,Alcorcón,54,227,19000,NSB (Noruega),2026-11-30,2026-11-30,,{}
122229,58882,2025-04-03,126000,3,No disponible,126,Ramónjurado680@viajes.cl,Sanlúcar de Barrameda,Getafe,43,980,42000,DSB (Dinamarca),2026-02-12,2026-02-12,,{}
148438,,,,,Disponible,0,Ramónverduzco522@viajes.cl,El Prat de LLobregat,Cuenta,78,874,69000,EasyJet,2025-09-12,2025-10-18,,"{Baracaldo,Toledo,Palencia}"
145753,,,,,Disponible,0,Reinacollado243@viajes.cl,,Pontevedra,33,1867,80000,Chevallier,2025-12-27,,,{}
140532,59732,2025-01-28,882000,9,No disponible,882,Robertodomínquez641@viajes.cl,Coslada,Segovia,39,2898,98000,,2025-02-15,2025-02-17,,{}
101124,57126,2025-09-24,796000,4,No disponible,796,Santiagosolorzano537@viajes.cl,Ávila,Dos Hermanas,34,3825,199000,Primera Plus,2025-10-01,2025-10-03,,{}
146382,,,,,Disponible,0,Soniamonroy754@viajes.cl,Vigo,Palma de Mallorca,32,322,55000,Condor Bus,2025-01-27,,,{}
95469,61163,2025-09-16,283000,1,No disponible,283,Sr.carrera886@viajes.cl,Gandía,Santiago de Compostela,100,2341,283000,BDZ (Bulgaria),2025-11-16,2025-11-17,,{}
128476,61632,2025-04-25,2352000,7,No disponible,2352,Sr.ceja795@viajes.cl,Gijón,Rivas-Vaciamadrid,13,4169,336000,DSB (Dinamarca),2025-09-27,2025-09-29,,
149566,,,,,Disponible,0,Sr.soliz253@viajes.cl,Palencia,Leganés,43,3333,226000,Nederlandse Sp,2026-01-10,2026-05-28,,{}
131950,60687,2025-12-17,1280000,10,No disponible,1280,Sr.treviño590@viajes.cl,Gandía,San Sebastían de los Reyes,79,1347,128000,NSB (Noruega),2026-05-12,2026-05-12,,{}
141079,61237,2025-01-28,2000000,10,No disponible,2000,Sr.valencia152@viajes.cl,Manresa,El Puerto de Santa María,42,3811,200000,JetSur,2026-04-21,2026-04-23,,{}
146250,,,,,Disponible,0,Sr.vega194@viajes.cl,Elche,Fuengirola,39,2965,181000,Buses Nilahue,2026-10-28,,,{}
145921,,,,,Disponible,0,Sra.peralta519@viajes.cl,Torrevieja,Santa Coloma de Gramanet,43,2678,95000,Chevallier,2025-08-13,,,{}
89620,66204,2025-05-26,1104000,6,No disponible,1104,Sra.rosado549@viajes.cl,Sabadell,Valladolid,47,1657,184000,Via Bariloche,2025-11-30,2025-12-01,,{}
98421,60425,2026-10-23,1010000,10,No disponible,1010,Sta.bueno636@viajes.cl,Tarragona,Cornellá de Llobregat,74,3150,101000,ŽFBH (Bosnia y Herzegovina),2026-11-20,2026-11-22,,{}
87083,61117,2025-06-20,696000,4,No disponible,696,Sta.covarrubias900@viajes.cl,San Sebastián,Gandía,37,998,174000,Buses Romani,2025-07-17,2025-07-17,,
88276,59179,2025-03-03,993000,3,No disponible,993,Sta.valdez219@viajes.cl,,Cartagena,65,3918,331000,ZFBH (Bosnia y Herzegovina),2026-07-14,2026-07-16,,{}
128597,64766,2025-11-27,1600000,8,No disponible,1600,Teodoropáez479@viajes.cl,Getafe,Cáceres,41,321,200000,Japan Airlines,2026-09-11,2026-09-11,Clase ejecutiva,
145729,,,,,Disponible,0,Timoteodomínguez465@viajes.cl,,San Sebastían de los Reyes,43,2153,94000,BoltBus,2026-05-25,,,{}
149590,,,,,Disponible,0,Timoteomercado843@viajes.cl,Huelva,Salamanca,20,1489,108000,Italo,2025-05-06,2025-07-07,,{}
144647,,,,,Disponible,0,Vicenteaponte297@viajes.cl,Zaragoza,Alcorcón,40,772,184000,Primera Plus,2025-02-25,,,{}
112894,59966,2025-04-17,690000,6,No disponible,690,adela7317294@viajes.cl,Ferrol,Benidorm,32,2234,115000,Primera Plus,2026-02-18,,,{}
94217,59829,2025-01-01,465000,5,No disponible,465,agroco155@viajes.cl,Jaén,,40,1203,93000,ETN Turistar,2025-06-04,2025-06-04,,{}
92143,55580,2026-07-26,900000,9,No disponible,900,alagsa402@viajes.cl,Mérida,Tarrasa,39,2228,100000,Avanza,2026-10-04,2026-10-05,,{}
122614,61821,2025-08-08,621000,9,No disponible,621,alfredo2747745@viajes.cl,,Zamora,34,1812,69000,Omnibus de México,2026-07-26,2026-07-27,,{}
129978,59603,2025-03-28,1134000,6,No disponible,1134,ana252565@viajes.cl,Córdoba,Zamora,43,820,189000,Chevallier,2025-08-27,2025-08-27,,{}
103594,60407,2025-04-28,1242000,9,No disponible,1242,ana8819821@viajes.cl,,Ávila,39,4244,138000,Primera Plus,2025-09-12,2025-09-14,,{}
146631,,,,,Disponible,0,andrea6328405@viajes.cl,Sevilla,La Coruña,30,2540,163000,Omnibus de México,2026-08-25,,,{}
140460,61690,2025-08-29,805000,7,No disponible,805,andrés6545340@viajes.cl,Las Palmas de Gran Canaria,Arrecife,45,736,115000,NS International,2025-09-02,2025-09-02,,{}
