panorama_id,nombre,edad
78924,Maricarmen Balderas Cruz,20
78924,Sr. Eva Cruz Fernández,110
78924,Débora Nájera Robles,18
78924,Luis Oquendo Gómez,3
78929,Miguel Ángel Regalado Caldera,61
78929,César Arteaga Domínguez,105
78929,Benito Cortés Venegas,65
78929,Sra. Adán Alarcón Bonilla,102
78929,Agustín Jaimes Iglesias,51
78929,Alberto Jáquez Palacios,7
78930,Sra. Benito Griego Corona,70
78930,Juan Altamirano Sierra,27
78930,Natalia Roybal Becerra,62
78930,Mariano Medina Zarate,59
78930,Sra. Laura Véliz Chacón,74
78930,Sofia Madrigal Tovar,45
78933,María del Carmen Montalvo Palomo,70
78933,Arturo Pantoja Delarosa,18
78933,Ramiro Llamas Piña,82
78933,Andrés Santana Rivera,63
78933,Gonzalo Jasso Concepción,12
78934,,80
78934,Sta. Gregorio Cortez Romero,45
78934,,40
78934,Enrique Orosco Solorzano,61
78934,Joaquín Aguayo Venegas,49
78934,Sra. Soledad Flórez Alvarez,
78935,,95
78936,,58
78936,Sra. Emilia Tamayo Valentín,5
78936,Patricia Delatorre Rosado,11
78936,Ariadna Alicea Alfaro,62
78936,Jaime Salcedo Llamas,19
78937,Reina Barrios Saiz,42
78937,Anita Mesa Roque,-60
78937,Sancho Santiago Nieto,20
78937,Dorotea Alanis Laboy,4
78937,Sancho Estrada Hidalgo,50
78937,Sr. Lourdes Agosto Luevano,105
78938,Víctor Gracia Villegas,14
78938,Elsa Estévez Valdivia,31
78938,Martín Santana Robledo,70
78938,Esteban Hidalgo Crespo,52
78938,Adela Montez Calderón,7
78945,Hernán Salgado Correa,23
78945,Victoria Garza Vega,41
78945,Manuela Miranda Rangel,50
78945,Gustavo Patiño Guevara,62
78945,Luis Miguel Loya Castañeda,60
78945,Jesús Muro Carrasco,63
78945,César Gamez Rosado,83
78945,Sr. Alberto Esparza Galindo,76
78946,Jacobo Segovia Zayas,67
78946,Berta Aponte Meza,52
78946,Mayte Alba Montes,76
78946,Lucia Otero Bravo,90
78946,Sra. Margarita Luna Cepeda,89
78946,Sta. Ramona Villalpando Mendoza,92
78946,Cristina Santacruz Ojeda,25
78947,Alejandra Dávila Caraballo,3
78947,Carlota Montañez Murillo,93
78947,Verónica Barrios Batista,
78947,Adela Serrano Toro,30
78947,Óscar Guerra Cruz,-34
78947,Elsa Ulibarri Pantoja,88
78947,Silvia Duarte Curiel,75
78947,Antonia Almaraz Jimínez,107
78948,Luis Miguel Madera Maestas,
78948,Dorotea Arguello Apodaca,45
78948,Sra. Irene Quintanilla Carvajal,76
78948,Jorge Luis Villagómez Villegas,26
78948,Mateo Navarrete Armendáriz,38
78948,Sra. Santiago Vergara Puente,83
78949,Joaquín Soto Sanches,33
78949,,70
78949,Sta. Daniel Longoria Barrios,59
78949,Emilio Rosario Quiñones,72
78949,Gilberto Delacrúz Valencia,90
78949,Sra. Laura Bueno Laboy,68
78952,Ana Romo Contreras,94
78952,Octavio Ponce Ruiz,102
87667,,
78952,Sr. Tomás Torres Herrera,108
78952,Ana Santiago Escobar,55
78952,Sta. Sancho Hurtado Ochoa,81
78952,Elsa Elizondo Escamilla,70
78952,Octavio Menéndez Linares,
78952,Homero Rentería Garibay,15
78953,Andrés Naranjo Badillo,30
78953,Felipe Carreón Altamirano,86
78953,Alicia Navarro Barrientos,14
78953,Homero Serrato Alfaro,25
78953,Marilu Granado Cornejo,20
78953,,109
78953,Claudia Urrutia Meraz,-102
78954,Sta. Mónica Reséndez Villaseñor,
78954,Sra. Sergio Tejada Leyva,9
78954,Sr. María José Montemayor Nájera,63
78954,Lourdes Cruz Rubio,73
78954,Sta. José Verdugo Baeza,30
78954,Ana Valencia Núñez,
78954,Jacobo Martínez Domínquez,-109
78954,Diego Arredondo Magaña,22
78955,Pablo Negrón Beltrán,105
78955,Francisco Rodarte Ávila,
78955,Marisol Narváez Godínez,95
78955,Javier Partida Colón,50
78955,Francisco Esquibel Lira,96
78955,Sta. Gabriel Herrera Blanco,92
78955,Arturo Villanueva Casillas,104
78958,Ester Cavazos Mascareñas,17
78958,Graciela Barrios Barajas,18
78958,José Emilio Contreras Collado,21
78958,Miguel Ángel Aranda Collado,92
78958,Jerónimo Bueno Varela,22
78958,Javier Colunga Reynoso,79
78958,Susana Soto Roldán,20
78959,Rosa Fonseca Ávalos,98
78959,José Eduardo Guzmán Luna,26
78959,Sra. Florencia Miranda Rubio,14
78959,Diego Adorno Rodrígez,30
78959,Lourdes Reyes Montes,50
78959,Sr. Ramón Saucedo Hernandes,59
78959,Adán Alvarez Ávalos,19
78959,Ricardo Loya Castañeda,-64
78960,David Ontiveros Olivo,-53
78960,Daniel Amaya Almonte,54
78960,Lorenzo Botello Vargas,-29
78960,Tomás Castellanos Guerrero,11
78960,Beatriz Escobedo Cantú,106
78960,Virginia Díaz Gollum,53
78960,Hugo Valdés Orta,59
78961,,84
78961,Sta. José Eduardo Samaniego Luna,7
78961,Andrés Viera Paredes,40
78961,,40
78961,Daniel Casillas Carrasco,107
78961,Verónica Garibay Rocha,-22
78961,Irene Alarcón Yáñez,101
78962,Ramiro Aguayo Alemán,28
78962,María Luisa Vela Rivero,-35
78962,Vicente Garza Maya,-42
78962,Eduardo Quintanilla Cano,47
78962,Ignacio Armendáriz Quintanilla,31
78962,Marilu Maestas Roybal,
78962,Rebeca Saucedo Gallardo,96
78962,Sr. Cecilia Carrero Tejada,16
78963,Daniel Navarrete Pacheco,9
78963,Samuel Carvajal Cadena,82
78963,Adán Ocasio Vega,75
78963,Patricio Otero Zayas,52
78963,Sta. Elsa Nájera Amador,
,,
78963,Sra. Luis Miguel Niño Zayas,4
78963,Mónica Duran Barraza,-10
78963,Rubén Vallejo Vaca,90
78967,Sta. Gilberto Díaz Marín,35
78967,Rosalia Anaya Valencia,-51
78967,Mariana Estrada Matías,17
78967,Ariadna Salas Aparicio,102
78967,Arturo Peralta Gil,42
78967,Ricardo Vázquez Arce,51
78967,Sra. David Heredia Almaraz,90
78967,Luz Quintero Delarosa,69
78967,,5
78967,Sra. Norma Feliciano Solano,81
78968,Sra. Lucas Barreto Tejada,75
78968,Dorotea Meza Valverde,6
78968,Alejandra Alicea Macías,29
78968,Ignacio Orozco Centeno,-27
78968,Ricardo Valle Prieto,18
78968,Sta. Adela Rivas Pabón,56
78968,Luisa Orosco Naranjo,21
78968,Sra. Pedro Abrego Caraballo,
78968,,99
78969,Manuela Zayas Fernández,35
78969,Alicia Orta Gamez,90
78969,Rafael Cisneros Contreras,54
78969,Sra. José Eduardo Villaseñor Terán,61
78969,Virginia Chávez Sánchez,107
78969,David Delafuente Fernández,95
78969,Guadalupe Galarza Molina,-67
78969,Sra. Lola Cotto Rincón,63
78969,Ariadna Archuleta Rosado,38
78969,Ricardo Díaz Abrego,15
78970,Bernardo Escobedo Prieto,80
78970,Verónica Montalvo Bueno,94
78970,Óscar Pichardo Fernández,8
78970,Sra. Benito Gurule Valentín,32
78970,Mónica Ballesteros Rangel,85
78970,Yolanda Huerta Solorio,
78970,Miguel Arroyo Gastélum,80
78970,Sta. Laura Mendoza Quintanilla,75
78970,Guillermo Medrano Sosa,3
78971,Juan Carlos Ornelas Cerda,32
78971,Sr. Ángela Olivas Pichardo,
78971,Rebeca Amador Badillo,93
78971,Lucia Arenas Córdova,83
78971,Manuela Gonzales Pacheco,68
78971,Roberto Garica Vásquez,31
78971,Isabela Navarrete Collazo,28
78971,María Teresa Aparicio Quiñónez,5
78971,Cristobal Ceballos Castillo,30
78971,Antonia Ocampo Pabón,12
78978,Juana Garza Delarosa,35
78978,Luis Pichardo Curiel,85
88246,,78
78978,Vicente Bahena Rentería,89
78979,Santiago Fernández Malave,-38
78979,Sergio Jimínez Rendón,33
78979,Fernando Cano Jáquez,86
78980,Sr. Ricardo Leyva Aponte,53
78980,Rocio Valadez Carrasquillo,109
78981,Sr. Ester Casanova Rojo,79
78981,Julio César Niño Jiménez,87
78981,Rebeca Meraz Casillas,78
78985,Sta. Jerónimo Abeyta Medrano,60
78985,Alberto Ureña Bravo,93
78985,,35
78986,Agustín Tapia Laboy,20
78986,Andrés Ponce Lara,106
78986,Sra. Alfredo Segura Centeno,-59
78987,,43
78988,Gloria García Vigil,52
78988,Ana Luisa Cavazos Riojas,94
78988,Sr. Catalina Sanabria Puga,82
78991,,100
78991,Rosalia Valdés Mesa,58
78991,Florencia Castellanos Arguello,49
78992,Sta. Gabriel Baca Contreras,-107
78992,Raúl Campos Paredes,51
78992,Sr. Magdalena Reyes Matías,34
78994,Sra. Laura Aragón Lomeli,-65
79007,Cristina Báez Collazo,-47
79007,,30
79008,Lucas Ayala Velasco,48
79008,Sra. Verónica Arias Soria,29
79008,Rubén Pizarro Ochoa,17
79008,Ramiro Reynoso Guajardo,22
79008,Benito Montemayor Girón,28
79008,Francisco Alanis Cabán,84
79008,Jorge Delagarza Carreón,51
79009,Rodrigo Zamora Portillo,-51
79009,,44
79009,Sr. Elena Maestas Curiel,53
79009,Leticia Lomeli Briseño,50
79009,Emilia Ocasio Guevara,52
79009,Irene Bueno Roldán,75
79010,Norma Frías Bernal,
79014,Vicente Valle Mayorga,
79016,Sr. Diana Villegas Molina,30
79016,Samuel Madrid Gaitán,91
79016,,
79016,Natalia Casárez Sisneros,76
79016,José María Banda Rael,30
79016,Mateo Cerda Barreto,75
79016,Amalia Ortiz Escobar,13
79019,,56
79020,,107
79020,Alicia Llamas Cabrera,
79020,Elvira Pagan Badillo,56
79020,Sra. Jorge Baca Griego,89
79020,Sancho Varela Hidalgo,73
79020,Jerónimo Paredes Rosales,29
79021,Teresa Guevara Henríquez,
79021,Marilu Valdez Marroquín,-90
79021,,54
79022,Carlos Quiñónez Marín,21
79022,Gonzalo Apodaca Vanegas,83
79022,Cristina Rascón Ceja,102
79022,Rafael Díaz Zaragoza,84
79022,Irene Juárez Calderón,29
79022,Alfredo Chavarría Oquendo,67
79022,Mayte Carrasco Moreno,40
79025,Ricardo Duarte Acuña,8
79025,Marilu Beltrán Armas,48
79025,Sta. Pedro Olivo Muro,109
79025,Salvador Fernández Roldán,90
79025,Barbara Barajas Gurule,81
79025,Diana Noriega Garibay,56
79026,Vicente Anaya Carrera,17
,Salvador Palomino Villagómez,
79026,Sra. Silvia Cardenas Salgado,37
79026,Amalia Mercado Niño,57
79026,Bernardo Rosado Figueroa,83
79026,Sta. José Carrasquillo Ballesteros,
79026,Hernán Munguía Laboy,98
79026,Sta. Jaime Barajas Rodarte,
79027,Lola Gaona Chávez,14
79027,Sra. Guillermo Naranjo Esquibel,32
79027,Teodoro Garay Gálvez,73
79027,Miguel Vallejo Cervantes,102
79027,Sta. Sergio Ávila Mireles,79
79027,Caridad Armenta Molina,68
79027,Sr. Teresa Godoy Viera,
79029,Sta. Sofia Regalado Puga,74
79029,Verónica Deleón Berríos,10
79029,Sta. Rebeca Oquendo Villalobos,67
79029,Anita Soliz Hinojosa,77
79029,Armando Abreu Jaimes,103
79029,Miguel Ángel Amador Corral,73
79030,,
79030,Rafael Anaya Tórrez,11
79030,Rubén Vásquez Esquibel,-109
79030,Samuel Naranjo Melgar,67
79030,Josefina Polanco Vergara,
79030,Rodrigo Jaime Páez,38
79030,Rosario Zambrano Sauceda,58
79033,Jorge Luis Guillen Moya,108
79033,Sra. Ignacio Moreno Gonzales,43
79033,Julio Portillo Rico,-53
79033,Martín Meza Manzanares,59
79033,Micaela Zapata Franco,27
79033,Concepción Vela Alonzo,104
79033,Teresa Correa Partida,28
79034,,23
79034,,
79034,Sta. Marisol Peña Botello,26
79034,Barbara Sevilla Alonso,79
79034,Jerónimo Contreras Alcántar,76
79034,Lola Rolón Ramírez,
79034,Nicolás Colón Carbajal,33
79034,Florencia Santillán Perales,64
79035,Felipe Angulo Burgos,19
79035,Juan Delagarza Feliciano,64
79035,,13
79035,,88
79035,Sr. Ángela Ibarra Ávila,-12
79035,Ernesto Leiva Quiroz,
79035,Sra. Diego Rendón Mojica,89
79040,Andrés Orta Guzmán,90
79040,Luisa Menéndez Pulido,46
79040,Mariano Lucero Benítez,7
79041,Cristian Menéndez Madrigal,89
79041,Sta. Rosa Guerra Fajardo,95
79041,,85
79042,Concepción Bernal Murillo,47
79042,Lucas Mata Fonseca,82
79042,Alfredo Orellana Serna,95
79043,Sra. Alfonso Loera Girón,41
79043,Emilio Limón Guerra,3
79049,José Eduardo Aguilera Puga,28
79049,Diego Cintrón Avilés,26
79049,Carlos Romo Alarcón,-56
79050,Sr. Ignacio Toledo Ruiz,-57
79050,Antonia Vera Casanova,30
79050,Sonia Rubio Alva,8
79051,María Cristina Jasso Galindo,10
79051,Óscar Mares Véliz,-74
79051,Isabel Pineda Villalpando,-71
79052,Lucas Puga Olvera,30
79052,Clara Saucedo Vergara,78
79052,,69
79058,Sta. Ana Luisa Palomo Palomo,
79058,Gabriel Delvalle Quintana,9
79058,José Alcántar Lozano,-76
79058,,34
79058,Cristobal Ortiz Abeyta,90
79058,Rodrigo Ulibarri Cazares,101
79059,Silvia Granados Caraballo,-31
79059,,10
79060,,58
79060,Sra. Lola Meraz Montañez,29
79060,Teresa Tejada Santana,8
79060,Sancho Gaona Carmona,56
79060,Sr. Irene Aranda Meraz,12
79060,Marco Antonio Lovato Carmona,96
79064,Adán Osorio Cervántez,11
79065,Alejandra Treviño Prado,32
79066,Sra. José Luis Cotto Medina,69
79069,Andrés Rojas Barraza,70
79069,Antonia Galarza Espinal,107
79069,Inés Palomino Arteaga,63
79069,Pablo Ibarra Rincón,108
79069,Benjamín Marín Valadez,38
79069,Raquel Campos Elizondo,84
79069,Emilia Lerma Olivares,21
79069,Gonzalo Segura Almaraz,4
79072,,102
79077,,83
79077,,15
79077,,10
79083,Isabela Pedroza Luna,106
79084,Virginia Sánchez Castillo,80
79085,Sra. Lorenzo Calvillo Carrion,43
79089,Jaime Ponce Tafoya,22
79091,Timoteo Casanova Aponte,11
79092,Francisco Quesada Romero,40
79100,Ángela Irizarry Caraballo,78
79103,Sofia Méndez Montoya,88
79103,Patricia Abreu Garibay,
79103,,9
79103,Martín Cantú Griego,93
79103,Inés Vélez Curiel,76
79103,Olivia Báez Rivero,81
79103,María Cristina Meraz Mireles,-86
79103,Luis Miguel Esparza Mares,41
79103,Gilberto Carrasquillo Leiva,23
79104,Eduardo Heredia Muro,59
79104,Dorotea Duarte Carrasquillo,22
79104,,35
79104,Pablo Cruz Santiago,
79104,Sta. Clemente Centeno Atencio,16
79104,Amalia Amador Matías,50
79104,Lorenzo Limón Polanco,7
79104,Patricia Castellanos Sánchez,66
79104,,16
79105,Sta. Lourdes Lucero Ruelas,72
79105,Juan Carlos Tamez Noriega,23
79105,Armando Ureña Loera,106
79105,Guillermo Hidalgo Cepeda,25
79105,Martín Delafuente Fuentes,101
79105,Jerónimo Viera Romero,
79105,Andrés Alonso Arroyo,8
79105,Ana Padrón Ayala,53
79105,Magdalena Carvajal Collazo,84
79108,Lucas Villanueva Soliz,
79108,Luz Cordero Segura,50
79108,Sra. Gilberto Herrera Sisneros,62
79108,Clemente Vera Cervantes,6
79108,Lola Flórez Cabán,
79108,Dolores Martínez Navarrete,30
79108,Natalia Arevalo Abeyta,58
79108,Natalia Curiel Pérez,5
79108,Susana Perales Guillen,26
79109,Gloria Padilla Ochoa,
79109,Juan de Anda Cardona,
79112,Sta. Antonio Lomeli Zarate,-51
79112,Sta. Ramón Tórrez Arenas,-44
79112,,32
79113,Agustín Paredes Suárez,
79113,Gabriel Luevano Cazares,
79114,Sra. Germán Terrazas Armas,-45
79119,Gabriela Valdivia Trejo,
,Cristian Alarcón Mora,
79120,Inés Granado Alvarez,37
79120,Juan Carlos Nevárez Alvarez,36
79120,Pablo Garica Reyes,27
79120,Fernando Muñiz Zepeda,100
79120,Andrés Almonte Jimínez,68
,Julia Perea Marín,-52
79120,María del Carmen Nazario Arenas,93
79120,Carolina Amador León,64
79121,Samuel Castellanos Mata,53
79121,Bernardo Duarte Valle,16
79121,Dolores Mena Preciado,64
79121,Patricia Padrón Domínquez,48
79121,Rocio Olivas Carranza,20
79121,Rosa Armenta Gallardo,84
79121,Leonor Corrales Ayala,15
79121,Raúl Barrera Rodarte,29
79121,Alejandro García Piña,55
79122,,103
79123,Gregorio Chapa Orosco,
79124,,28
79124,Lucia Ayala Mora,
79124,Miguel Mireles Gastélum,
92586,,8
79127,Germán Castillo Ulibarri,19
79127,Rosario Salcido Tamayo,-72
79127,Sra. Ricardo Torres Villagómez,6
79127,Rocio Irizarry Gonzales,79
79127,Sta. Lourdes Arriaga Garza,64
79127,Benito Zaragoza Anaya,-83
79127,Norma Tamez Partida,14
79127,Mariano Castellanos Arce,55
79127,Dorotea Trejo Quezada,60
79129,,85
79133,,79
79133,Sr. Sara Pérez Trujillo,
79133,,57
79134,Sr. Lucia Valladares Borrego,-101
79134,Francisca Villareal Olvera,64
79134,Rosario Vega Robledo,
79134,José María Rodríguez Delafuente,71
79134,Sta. Elisa Urbina Velásquez,52
79134,Carolina Sarabia Araña,47
79134,Gabriela Barrios Delacrúz,107
79134,Rodrigo de Jesús Rangel,83
79134,Sta. Natalia Bahena Delagarza,5
79162,Sra. Raúl Bonilla Díaz,66
79140,,6
79140,Sr. Rafael Carvajal Macías,
79140,,
79141,Sra. Gustavo Robledo Meraz,
79141,,65
79141,Lorena Cuellar Delgado,35
79141,Rocio Vallejo Feliciano,38
79141,Elvira Alcaraz Camacho,30
79141,Felipe Santillán Villa,49
79141,Joaquín Zepeda Gollum,102
79143,Rebeca Girón Portillo,15
79143,Sra. Hernán Benavídez Manzanares,87
79143,Esteban Berríos Alonso,92
79143,Estela Anguiano Abeyta,50
79143,Adriana Toledo Abeyta,10
79143,Sta. Andrea Zamora Ontiveros,39
79143,Jaime Griego Galarza,57
79147,Jorge Aguayo Loya,51
79147,Elisa Menéndez Rosales,40
79147,Luz Mascareñas Roque,73
79147,Samuel Hernández Campos,83
79147,Sr. David Trujillo Rendón,106
79147,Clara Deleón Concepción,-43
79147,Andrés Sanabria Galindo,68
79147,Juan Carlos Olivera Pulido,60
79147,María Fajardo Molina,98
79148,Dolores Ramón Escobar,22
79148,Hernán Esquibel Barrios,8
79148,Sta. Antonio Carvajal Morales,92
79148,Gabriel Loera Ortega,76
79148,Rodrigo Maya Gamez,105
79148,,
79148,Homero Abrego Velasco,48
79148,Hernán Molina Garza,11
79148,Juan Carlos Alaniz Salazar,
79149,Enrique Longoria Burgos,106
79149,Arturo Naranjo Granado,11
79149,Diego Polanco Menchaca,-74
79149,Jesús Varela Preciado,
79149,Lucas Campos Pichardo,41
79149,Sra. Diego Valdez Lucero,62
79149,César Córdova Piña,11
79149,Ernesto Deleón Yáñez,66
79149,Carlos Vallejo Beltrán,4
79149,Elsa Madera Pantoja,101
79150,Guillermina Vergara Bahena,96
79150,,10
79150,Mercedes Valverde Piña,21
79150,Sr. José Maldonado Ortiz,82
79150,Sr. José Menchaca Delgadillo,49
79150,Sta. Mayte Bernal Delagarza,20
79150,Inés Lira Salcedo,15
79150,Leonor Gálvez Mayorga,30
79150,Octavio Jaramillo Ureña,21
79150,Sra. Laura Téllez Arroyo,91
79157,Sr. Ester Manzanares Muro,
79158,José Eduardo Archuleta Baca,81
79159,María Elena Padrón Guerra,10
79163,Conchita Nieves Canales,99
79164,Diego Rosado Arreola,110
79165,Benjamín Almaraz Lara,23
79168,Sr. Lourdes Ortiz Leyva,44
79169,Rafael Rangel Gollum,47
79170,,
79171,Arturo Bahena Quezada,73
79172,Samuel Avilés Sauceda,4
79178,Sofia Munguía Rodrígez,37
79178,,21
79178,Marisol Gaytán Arellano,16
79178,Patricio Ávalos Alonzo,84
79178,Sra. Rosa Espinosa Meraz,91
79178,Sr. Guadalupe Vargas Otero,11
79183,Óscar Amaya Banda,-12
79184,Rafael Moreno Rolón,-94
79184,Andrés Rael Baeza,79
79184,Anita Guevara Velázquez,99
79185,Adán Collazo Menéndez,70
79185,Sancho Santacruz Quesada,88
79185,Hugo Deleón Roldán,58
79186,José María Barrientos Alvarado,14
79186,Marco Antonio Preciado Zambrano,103
79186,Dorotea Santillán Torres,108
79186,Jesús Treviño Benítez,70
79187,Carlos Oquendo Santacruz,
79194,Lorena Melgar Jaramillo,79
79194,Sr. Elisa Adame Saldaña,-82
79195,Clara Tafoya Rojas,16
79195,Timoteo Solorio Gurule,85
79197,Juan Carlos Cordero Méndez,-66
79198,Elena Apodaca Treviño,-40
79198,Joaquín Mascareñas Merino,18
79205,Antonia Lucero Salgado,90
79205,Elisa Suárez Navarrete,63
79205,Sofia Yáñez Escalante,16
79205,Pedro Pineda Cardona,94
79205,Sra. Marisol Espinosa Solorio,33
79205,Mónica Niño Flores,-75
79205,María Luisa Candelaria Ocasio,103
79206,Norma Águilar Olmos,48
79206,Ramiro Delarosa Montaño,16
79206,Sta. Rebeca Pulido Muñoz,103
79206,Sr. Mateo Arias Grijalva,23
79206,Clemente Orozco Alva,33
79206,Sr. Alejandra Aguirre Delgado,28
79207,,105
79208,Sta. Carolina Huerta Mora,3
79208,Manuela Arreola Zaragoza,-12
79208,Sra. Bernardo Almaraz Viera,70
79208,Sergio Agosto Ramírez,108
79208,Elvira Candelaria Sierra,94
79208,Elvira Linares Luevano,5
79208,Sra. Joaquín Melgar Vera,-60
79209,Sra. Fernando Morales Apodaca,70
79209,Raúl Soria Ordóñez,64
79209,Elvira Palomo Leiva,20
79209,,99
79209,Estela Valle Canales,22
79209,Yolanda Avilés Fernández,52
79209,Débora Bravo Ávila,108
79215,Amalia Caraballo Saucedo,100
79215,Sta. Fernando Muñoz Almaraz,101
79215,José Luis Cervantes Gracia,54
79215,Claudia Niño Gil,19
79215,,63
79215,Horacio Casillas Cabán,61
79215,Sta. Samuel Atencio Valentín,105
79216,,43
79216,Marcos Soria Gaitán,-48
79216,Sra. Nicolás Sandoval Negrón,14
79216,Benjamín Barragán Bonilla,36
79216,Reina Rivera Negrete,79
79216,Benito Nájera Montez,74
79216,Ángela Segovia Sotelo,16
79217,Natalia Ibarra Contreras,89
79217,Manuela Sáenz Mata,
79217,Susana Almanza Tejeda,6
79217,Olivia Altamirano Cervantes,108
79217,Andrés Delao Dávila,85
79217,Alejandro Barela Nájera,36
79218,Eva Lovato Polanco,28
79218,Octavio Domínguez Calderón,68
79218,Marcela Ochoa Amaya,35
79218,Amalia Morales Serrano,-21
79218,Ramón Menchaca Olivares,104
79218,Jerónimo Gastélum Rubio,82
79218,Alicia Rolón Zambrano,67
79221,Yolanda Arellano Viera,
79221,Sancho Cotto Guerrero,53
79221,,90
79221,Eloisa Chávez Cedillo,104
79221,Gustavo Frías Cadena,24
79221,Horacio Becerra Valladares,7
79221,Sr. Diego Treviño Reynoso,5
79222,Lucas Olivo Burgos,16
79222,Roberto Magaña Delagarza,69
79222,Rubén Corona Espino,9
79222,,35
79222,Caridad Quiñónez Mateo,-91
79222,Marcela Raya Delgado,57
79223,Sr. Antonio Deleón Núñez,52
79223,Tomás Baeza Gonzales,
79223,Mercedes Caballero Saucedo,
79223,Sta. Patricia Delarosa Cisneros,31
79223,Olivia Lozada Amaya,87
79223,Débora Villareal Cotto,42
79223,Elisa Santillán Niño,85
79226,Sra. Sergio Serna Lira,35
79226,Gregorio Castañeda Montaño,87
79226,Gonzalo Maestas Parra,67
79226,Patricia Luna Yáñez,20
79226,Federico Hernández Serna,86
79227,Sr. Inés Toro Gaitán,28
79227,Micaela Hinojosa Velásquez,98
79227,Horacio Tórrez Cano,100
79227,Sr. Tomás Caraballo Esquibel,69
79227,Clemente Patiño Tello,71
79228,Óscar Jasso Puga,43
79228,Sr. Luis Tamayo Barraza,29
79228,Dolores Iglesias Ayala,33
79228,Daniel Delgado Longoria,
79228,Sta. Inés Hinojosa Arteaga,59
79233,Marilu Cuellar Caballero,47
79233,Lourdes Armijo Alfaro,91
79233,José Luis Sosa López,67
